Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.4250        -328.1030    -331.4772       3.3742   362.6
3.4255        -328.0797    -331.4444       3.3647   361.5
3.4260        -328.0548    -331.3789       3.3241   357.2
3.4265        -328.0301    -331.3156       3.2855   353.0
3.4270        -328.0071    -331.2957       3.2886   353.4
3.4275        -327.9863    -331.3344       3.3481   359.7
3.4280        -327.9665    -331.4098       3.4433   370.0
3.4285        -327.9458    -331.4812       3.5354   379.9
3.4290        -327.9229    -331.5188       3.5959   386.4
3.4295        -327.8993    -331.5190       3.6197   388.9
3.4300        -327.8765    -331.4925       3.6160   388.5
3.4305        -327.8549    -331.4494       3.5944   386.2
3.4310        -327.8341    -331.3946       3.5606   382.6
3.4315        -327.8136    -331.3311       3.5175   378.0
3.4320        -327.7932    -331.2656       3.4724   373.1
3.4325        -327.7732    -331.2127       3.4395   369.6
3.4330        -327.7551    -331.1871       3.4320   368.8
3.4335        -327.7379    -331.1883       3.4505   370.7
3.4340        -327.7215    -331.2023       3.4808   374.0
3.4345        -327.7046    -331.2104       3.5058   376.7
3.4350        -327.6878    -331.2013       3.5135   377.5
3.4355        -327.6707    -331.1698       3.4991   376.0
3.4360        -327.6527    -331.1238       3.4711   373.0
3.4365        -327.6351    -331.0887       3.4536   371.1
3.4370        -327.6195    -331.0913       3.4719   373.0
3.4375        -327.6057    -331.1333       3.5276   379.0
3.4380        -327.5923    -331.1881       3.5958   386.4
3.4385        -327.5777    -331.2246       3.6469   391.9
3.4390        -327.5629    -331.2306       3.6677   394.1
3.4395        -327.5482    -331.2086       3.6604   393.3
3.4400        -327.5345    -331.1671       3.6326   390.3
3.4405        -327.5216    -331.1123       3.5907   385.8
3.4410        -327.5086    -331.0517       3.5430   380.7
3.4415        -327.4952    -331.0039       3.5086   377.0
3.4420        -327.4830    -330.9984       3.5154   377.7
3.4425        -327.4733    -331.0540       3.5808   384.7
3.4430        -327.4655    -331.1584       3.6930   396.8
3.4435        -327.4587    -331.2708       3.8121   409.6
3.4440        -327.4518    -331.3411       3.8893   417.9
3.4445        -327.4444    -331.3334       3.8890   417.9
3.4450        -327.4355    -331.2388       3.8033   408.7
3.4455        -327.4252    -331.0871       3.6620   393.5
3.4460        -327.4152    -330.9453       3.5301   379.3
3.4465        -327.4084    -330.8862       3.4778   373.7
3.4470        -327.4059    -330.9414       3.5355   379.9
3.4475        -327.4060    -331.0813       3.6752   394.9
3.4480        -327.4060    -331.2420       3.8360   412.2
3.4485        -327.4052    -331.3655       3.9603   425.5
3.4490        -327.4042    -331.4158       4.0116   431.0
3.4495        -327.4027    -331.3831       3.9804   427.7
3.4500        -327.4012    -331.2825       3.8813   417.0
3.4505        -327.4000    -331.1474       3.7474   402.7
3.4510        -327.3995    -331.0223       3.6227   389.3
3.4515        -327.4004    -330.9492       3.5487   381.3
3.4520        -327.4043    -330.9516       3.5473   381.2
3.4525        -327.4105    -331.0189       3.6085   387.7
3.4530        -327.4179    -331.1119       3.6940   396.9
3.4535        -327.4260    -331.1816       3.7556   403.5
3.4540        -327.4328    -331.1870       3.7542   403.4
3.4545        -327.4383    -331.1159       3.6777   395.2
3.4550        -327.4424    -330.9884       3.5460   381.0
3.4555        -327.4461    -330.8526       3.4065   366.0
3.4560        -327.4508    -330.7681       3.3173   356.4
3.4565        -327.4580    -330.7744       3.3164   356.3
3.4570        -327.4673    -330.8733       3.4060   366.0
3.4575        -327.4781    -331.0343       3.5562   382.1
3.4580        -327.4900    -331.2111       3.7211   399.8
3.4585        -327.5022    -331.3556       3.8535   414.1
3.4590        -327.5146    -331.4298       3.9153   420.7
3.4595        -327.5269    -331.4156       3.8886   417.8
3.4600        -327.5382    -331.3190       3.7808   406.2
3.4605        -327.5480    -331.1758       3.6278   389.8
3.4610        -327.5581    -331.0450       3.4870   374.7
3.4615        -327.5699    -330.9810       3.4112   366.5
3.4620        -327.5849    -331.0084       3.4235   367.9
3.4625        -327.6020    -331.1077       3.5057   376.7
3.4630        -327.6208    -331.2300       3.6092   387.8
3.4635        -327.6387    -331.3193       3.6806   395.5
3.4640        -327.6561    -331.3410       3.6849   395.9
3.4645        -327.6716    -331.2886       3.6170   388.6
3.4650        -327.6855    -331.1913       3.5058   376.7
3.4655        -327.7005    -331.0990       3.3985   365.2
3.4660        -327.7171    -331.0453       3.3282   357.6
3.4665        -327.7340    -331.0362       3.3022   354.8
3.4670        -327.7510    -331.0667       3.3157   356.3
3.4675        -327.7685    -331.1307       3.3622   361.3
3.4680        -327.7874    -331.2173       3.4299   368.5
3.4685        -327.8078    -331.3019       3.4941   375.4
3.4690        -327.8280    -331.3507       3.5227   378.5
3.4695        -327.8469    -331.3393       3.4923   375.2
3.4700        -327.8640    -331.2707       3.4067   366.0
3.4705        -327.8792    -331.1784       3.2992   354.5
3.4710        -327.8945    -331.1166       3.2222   346.2
3.4715        -327.9122    -331.1324       3.2202   346.0
3.4720        -327.9330    -331.2348       3.3019   354.8
3.4725        -327.9563    -331.3919       3.4357   369.2
3.4730        -327.9801    -331.5446       3.5645   383.0
3.4735        -328.0042    -331.6348       3.6307   390.1
3.4740        -328.0260    -331.6311       3.6051   387.4
3.4745        -328.0461    -331.5455       3.4994   376.0
3.4750        -328.0651    -331.4201       3.3550   360.5
3.4755        -328.0845    -331.3039       3.2194   345.9
3.4760        -328.1045    -331.2294       3.1249   335.8
3.4765        -328.1242    -331.2081       3.0839   331.4
3.4770        -328.1442    -331.2421       3.0979   332.9
3.4775        -328.1651    -331.3243       3.1592   339.4
3.4780        -328.1875    -331.4333       3.2458   348.8
3.4785        -328.2106    -331.5320       3.3214   356.9
3.4790        -328.2339    -331.5814       3.3475   359.7
3.4795        -328.2551    -331.5540       3.2989   354.5
3.4800        -328.2741    -331.4524       3.1784   341.5
3.4805        -328.2909    -331.3098       3.0189   324.4
3.4810        -328.3067    -331.1773       2.8706   308.4
3.4815        -328.3230    -331.1018       2.7788   298.6
3.4820        -328.3407    -331.1043       2.7637   297.0
3.4825        -328.3589    -331.1749       2.8161   302.6
3.4830        -328.3777    -331.2851       2.9073   312.4
3.4835        -328.3959    -331.4012       3.0053   322.9
3.4840        -328.4135    -331.5010       3.0876   331.8
3.4845        -328.4316    -331.5727       3.1411   337.5
3.4850        -328.4496    -331.6050       3.1554   339.0
3.4855        -328.4666    -331.5886       3.1220   335.5
3.4860        -328.4817    -331.5266       3.0450   327.2
3.4865        -328.4953    -331.4457       2.9504   317.0
3.4870        -328.5084    -331.3851       2.8767   309.1
3.4875        -328.5225    -331.3778       2.8553   306.8
3.4880        -328.5380    -331.4317       2.8937   310.9
3.4885        -328.5546    -331.5279       2.9733   319.5
3.4890        -328.5713    -331.6314       3.0601   328.8
3.4895        -328.5873    -331.7069       3.1196   335.2
3.4900        -328.6021    -331.7330       3.1309   336.4
3.4905        -328.6157    -331.7090       3.0934   332.4
3.4910        -328.6286    -331.6500       3.0214   324.6
3.4915        -328.6412    -331.5761       2.9349   315.4
3.4920        -328.6533    -331.5054       2.8521   306.5
3.4925        -328.6644    -331.4526       2.7882   299.6
3.4930        -328.6747    -331.4348       2.7602   296.6
3.4935        -328.6855    -331.4688       2.7833   299.1
3.4940        -328.6978    -331.5552       2.8574   307.0
3.4945        -328.7116    -331.6656       2.9540   317.4
3.4950        -328.7248    -331.7514       3.0266   325.2
3.4955        -328.7359    -331.7736       3.0377   326.4
3.4960        -328.7443    -331.7246       2.9804   320.2
3.4965        -328.7506    -331.6339       2.8833   309.8
3.4970        -328.7570    -331.5497       2.7927   300.1
3.4975        -328.7646    -331.5103       2.7456   295.0
3.4980        -328.7738    -331.5240       2.7502   295.5
3.4985        -328.7828    -331.5709       2.7881   299.6
3.4990        -328.7914    -331.6215       2.8301   304.1
3.4995        -328.7987    -331.6502       2.8515   306.4
3.5000        -328.8048    -331.6465       2.8417   305.3
3.5005        -328.8107    -331.6119       2.8012   301.0
3.5010        -328.8155    -331.5502       2.7347   293.8
3.5015        -328.8187    -331.4719       2.6532   285.1
3.5020        -328.8208    -331.3995       2.5787   277.1
3.5025        -328.8219    -331.3636       2.5417   273.1
3.5030        -328.8240    -331.3930       2.5691   276.0
3.5035        -328.8277    -331.4932       2.6655   286.4
3.5040        -328.8316    -331.6367       2.8051   301.4
3.5045        -328.8349    -331.7814       2.9465   316.6
3.5050        -328.8371    -331.8892       3.0521   327.9
3.5055        -328.8379    -331.9361       3.0982   332.9
3.5060        -328.8376    -331.9177       3.0800   330.9
3.5065        -328.8357    -331.8458       3.0101   323.4
3.5070        -328.8330    -331.7528       2.9199   313.7
3.5075        -328.8303    -331.6802       2.8500   306.2
3.5080        -328.8295    -331.6583       2.8289   304.0
3.5085        -328.8303    -331.6883       2.8580   307.1
3.5090        -328.8311    -331.7442       2.9131   313.0
3.5095        -328.8308    -331.7925       2.9617   318.2
3.5100        -328.8298    -331.8088       2.9790   320.1
3.5105        -328.8273    -331.7821       2.9548   317.5
3.5110        -328.8236    -331.7192       2.8957   311.1
3.5115        -328.8193    -331.6408       2.8214   303.2
3.5120        -328.8150    -331.5722       2.7571   296.3
3.5125        -328.8115    -331.5339       2.7224   292.5
3.5130        -328.8081    -331.5301       2.7220   292.5
3.5135        -328.8039    -331.5528       2.7490   295.4
3.5140        -328.7989    -331.5942       2.7953   300.3
3.5145        -328.7932    -331.6498       2.8565   306.9
3.5150        -328.7875    -331.7163       2.9288   314.7
3.5155        -328.7815    -331.7866       3.0051   322.9
3.5160        -328.7755    -331.8483       3.0728   330.2
3.5165        -328.7684    -331.8880       3.1196   335.2
3.5170        -328.7602    -331.9008       3.1407   337.5
3.5175        -328.7515    -331.8945       3.1430   337.7
3.5180        -328.7430    -331.8831       3.1401   337.4
3.5185        -328.7358    -331.8756       3.1398   337.4
3.5190        -328.7289    -331.8666       3.1376   337.1
3.5195        -328.7210    -331.8442       3.1232   335.6
3.5200        -328.7125    -331.8068       3.0944   332.5
3.5205        -328.7032    -331.7650       3.0618   329.0
3.5210        -328.6945    -331.7371       3.0426   326.9
3.5215        -328.6867    -331.7350       3.0482   327.5
3.5220        -328.6795    -331.7515       3.0720   330.1
3.5225        -328.6718    -331.7651       3.0932   332.4
3.5230        -328.6630    -331.7569       3.0940   332.4
3.5235        -328.6527    -331.7252       3.0725   330.1
3.5240        -328.6421    -331.6848       3.0427   326.9
3.5245        -328.6314    -331.6556       3.0241   324.9
3.5250        -328.6215    -331.6523       3.0309   325.7
3.5255        -328.6121    -331.6779       3.0658   329.4
3.5260        -328.6027    -331.7244       3.1216   335.4
3.5265        -328.5933    -331.7791       3.1858   342.3
3.5270        -328.5836    -331.8267       3.2431   348.5
3.5275        -328.5738    -331.8533       3.2796   352.4
3.5280        -328.5635    -331.8483       3.2848   352.9
3.5285        -328.5526    -331.8059       3.2532   349.6
3.5290        -328.5411    -331.7316       3.1905   342.8
3.5295        -328.5293    -331.6457       3.1164   334.9
3.5300        -328.5177    -331.5782       3.0604   328.8
3.5305        -328.5079    -331.5536       3.0457   327.3
3.5310        -328.4992    -331.5716       3.0723   330.1
3.5315        -328.4912    -331.6061       3.1150   334.7
3.5320        -328.4814    -331.6212       3.1398   337.4
3.5325        -328.4697    -331.6002       3.1305   336.4
3.5330        -328.4571    -331.5522       3.0950   332.6
3.5335        -328.4450    -331.4999       3.0549   328.2
3.5340        -328.4331    -331.4640       3.0309   325.7
3.5345        -328.4214    -331.4561       3.0347   326.1
3.5350        -328.4099    -331.4800       3.0701   329.9
3.5355        -328.3987    -331.5328       3.1341   336.8
3.5360        -328.3875    -331.6030       3.2155   345.5
3.5365        -328.3763    -331.6724       3.2961   354.2
3.5370        -328.3641    -331.7191       3.3550   360.5
3.5375        -328.3519    -331.7284       3.3765   362.8
3.5380        -328.3388    -331.6948       3.3560   360.6
3.5385        -328.3252    -331.6270       3.3018   354.8
3.5390        -328.3111    -331.5471       3.2359   347.7
3.5395        -328.2982    -331.4859       3.1877   342.5
3.5400        -328.2865    -331.4631       3.1766   341.3
3.5405        -328.2764    -331.4762       3.1998   343.8
3.5410        -328.2659    -331.5028       3.2369   347.8
3.5415        -328.2547    -331.5214       3.2667   351.0
3.5420        -328.2430    -331.5205       3.2775   352.2
3.5425        -328.2309    -331.4997       3.2688   351.2
3.5430        -328.2188    -331.4651       3.2463   348.8
3.5435        -328.2070    -331.4252       3.2182   345.8
3.5440        -328.1956    -331.3867       3.1912   342.9
