Time (ps), Instantaneous temperature (K), Running average temperature (K), Target temperature (K), Total energy (eV), Potential energy (eV), Kinetic energy (eV)
6.5855, 348.5, 345.2588565788482, 350.0, -332.9471, -336.2354, 3.2883
6.586, 359.3, 345.25992256301316, 350.0, -332.9572, -336.3477, 3.3904
6.5865, 372.9, 345.26202080012223, 350.0, -332.9684, -336.4873, 3.5189
6.587, 385.0, 345.2650371944747, 350.0, -332.9802, -336.6132, 3.633
6.5875, 391.6, 345.26855407969714, 350.0, -332.9917, -336.6872, 3.6956
6.588, 390.5, 345.2719869459631, 350.0, -333.0023, -336.6873, 3.685
6.5885, 382.1, 345.2747818168027, 350.0, -333.0114, -336.6165, 3.6051
6.589, 369.4, 345.27661253604566, 350.0, -333.0202, -336.5055, 3.4853
6.5895, 356.7, 345.2774793231664, 350.0, -333.0288, -336.3947, 3.3659
6.59, 347.9, 345.277678300456, 350.0, -333.0384, -336.3216, 3.2832
6.5905, 345.4, 345.27768758060927, 350.0, -333.0493, -336.3082, 3.2589
6.591, 349.2, 345.27798513124037, 350.0, -333.0613, -336.3559, 3.2947
6.5915, 357.7, 345.2789274065092, 350.0, -333.0743, -336.4491, 3.3748
6.592, 367.9, 345.2806432038843, 350.0, -333.0881, -336.5597, 3.4717
6.5925, 376.7, 345.2830261660987, 350.0, -333.1022, -336.6567, 3.5545
6.593, 381.3, 345.28575762172085, 350.0, -333.1159, -336.7141, 3.5981
6.5935, 380.6, 345.28843558049675, 350.0, -333.1292, -336.7204, 3.5912
6.594, 375.1, 345.29069608735296, 350.0, -333.1421, -336.6813, 3.5393
6.5945, 366.8, 345.2923269391167, 350.0, -333.1538, -336.615, 3.4612
6.595, 358.9, 345.2933586050046, 350.0, -333.1657, -336.5525, 3.3868
6.5955, 354.5, 345.29405655371164, 350.0, -333.1787, -336.524, 3.3453
6.596, 355.1, 345.29479987871514, 350.0, -333.193, -336.5433, 3.3503
6.5965, 359.9, 345.29590692033736, 350.0, -333.2084, -336.6045, 3.3961
6.597, 366.7, 345.2975291799311, 350.0, -333.2247, -336.6851, 3.4605
6.5975, 372.4, 345.2995831754461, 350.0, -333.2409, -336.7551, 3.5142
6.598, 374.5, 345.30179599878835, 350.0, -333.2572, -336.7914, 3.5342
6.5985, 371.7, 345.3037963173457, 350.0, -333.2729, -336.7806, 3.5077
6.599, 364.0, 345.305212911048, 350.0, -333.2883, -336.7232, 3.4349
6.5995, 352.5, 345.3057580119715, 350.0, -333.3036, -336.6298, 3.3262
6.6, 338.8, 345.305265151516, 350.0, -333.3177, -336.5143, 3.1965
6.6005, 324.8, 345.30371184001297, 350.0, -333.3312, -336.3956, 3.0645
6.601, 312.6, 345.3012346614157, 350.0, -333.3438, -336.293, 2.9493
6.6015, 304.0, 345.2981064909498, 350.0, -333.3561, -336.2246, 2.8685
6.602, 300.1, 345.29468342926464, 350.0, -333.3689, -336.2006, 2.8316
6.6025, 300.4, 345.291283604696, 350.0, -333.3817, -336.2165, 2.8347
6.603, 303.3, 345.288103892171, 350.0, -333.3947, -336.2566, 2.8619
6.6035, 306.6, 345.2851745286598, 350.0, -333.4069, -336.2996, 2.8927
6.604, 308.4, 345.28238188976457, 350.0, -333.4182, -336.3284, 2.9103
6.6045, 308.2, 345.2795745325165, 350.0, -333.4287, -336.3366, 2.9079
6.605, 305.9, 345.2765934897813, 350.0, -333.4382, -336.3245, 2.8863
6.6055, 302.4, 345.2733479676036, 350.0, -333.4467, -336.2998, 2.8531
6.606, 299.1, 345.2698531637913, 350.0, -333.4548, -336.2771, 2.8223
6.6065, 297.6, 345.26624536441466, 350.0, -333.4626, -336.2707, 2.8081
6.607, 298.9, 345.26273649160066, 350.0, -333.4705, -336.2907, 2.8202
6.6075, 303.0, 345.2595384033304, 350.0, -333.4785, -336.3373, 2.8588
6.608, 309.0, 345.2567947941897, 350.0, -333.4865, -336.4019, 2.9154
6.6085, 315.5, 345.2545433910881, 350.0, -333.4942, -336.4711, 2.9769
6.609, 321.1, 345.2527159933432, 350.0, -333.5017, -336.5317, 3.03
6.6095, 324.9, 345.2511763370914, 350.0, -333.5086, -336.5748, 3.0662
6.61, 326.4, 345.2497503782157, 350.0, -333.5151, -336.5951, 3.08
6.6105, 325.2, 345.24823387035866, 350.0, -333.5214, -336.5897, 3.0683
6.611, 321.3, 345.2464226289526, 350.0, -333.5271, -336.5593, 3.0322
6.6115, 315.8, 345.2441957195804, 350.0, -333.5317, -336.5119, 2.9802
6.612, 310.5, 345.24156836055744, 350.0, -333.5354, -336.4654, 2.93
6.6125, 307.5, 345.2387145557664, 350.0, -333.5392, -336.4408, 2.9016
6.613, 308.3, 345.2359216694398, 350.0, -333.5437, -336.4527, 2.909
6.6135, 312.6, 345.23345429802754, 350.0, -333.5493, -336.4988, 2.9496
6.614, 318.3, 345.2314182038109, 350.0, -333.5548, -336.558, 3.0032
6.6145, 322.5, 345.2296999017318, 350.0, -333.5601, -336.6033, 3.0432
6.615, 323.1, 345.2280272108851, 350.0, -333.5636, -336.6126, 3.049
6.6155, 319.5, 345.2260826846051, 350.0, -333.5659, -336.5811, 3.0151
6.616, 313.1, 345.22365477630063, 350.0, -333.5673, -336.5214, 2.9541
6.6165, 306.2, 345.22070581123023, 350.0, -333.5679, -336.4572, 2.8893
6.617, 301.4, 345.217394589694, 350.0, -333.5688, -336.4127, 2.8438
6.6175, 299.9, 345.2139705326793, 350.0, -333.571, -336.4007, 2.8296
6.618, 301.0, 345.2106300997288, 350.0, -333.5728, -336.4133, 2.8405
6.6185, 303.1, 345.2074488177087, 350.0, -333.5743, -336.4347, 2.8605
6.619, 304.3, 345.2043586644516, 350.0, -333.5753, -336.447, 2.8717
6.6195, 303.3, 345.20119344361433, 350.0, -333.5751, -336.4368, 2.8616
6.62, 299.7, 345.19775679758385, 350.0, -333.5741, -336.4023, 2.8282
6.6205, 294.5, 345.1939279510619, 350.0, -333.572, -336.3507, 2.7787
6.621, 288.7, 345.1896616825261, 350.0, -333.5699, -336.2936, 2.7237
6.6215, 283.3, 345.18498829570416, 350.0, -333.5672, -336.2406, 2.6734
6.622, 279.3, 345.18001359106086, 350.0, -333.5643, -336.2, 2.6357
6.6225, 277.4, 345.17489618724125, 350.0, -333.5604, -336.1777, 2.6173
6.623, 278.2, 345.1698399516843, 350.0, -333.5565, -336.1816, 2.6251
6.6235, 281.9, 345.1650637880283, 350.0, -333.5529, -336.2132, 2.6603
6.624, 287.5, 345.16071105072547, 350.0, -333.5487, -336.2614, 2.7127
6.6245, 292.9, 345.15676654841957, 350.0, -333.5441, -336.3082, 2.7641
6.625, 296.4, 345.1530867924537, 350.0, -333.5382, -336.3348, 2.7966
6.6255, 297.0, 345.14945287148225, 350.0, -333.5305, -336.3327, 2.8022
6.626, 295.4, 345.14569876245184, 350.0, -333.5219, -336.3097, 2.7878
6.6265, 293.8, 345.1418244925686, 350.0, -333.5125, -336.2847, 2.7722
6.627, 294.1, 345.13797344198065, 350.0, -333.5031, -336.2786, 2.7755
6.6275, 297.7, 345.1343945680884, 350.0, -333.4942, -336.3033, 2.8091
6.628, 304.1, 345.13129903440034, 350.0, -333.4857, -336.3555, 2.8698
6.6285, 311.7, 345.12877724975573, 350.0, -333.4765, -336.4182, 2.9417
6.629, 318.3, 345.1267536581695, 350.0, -333.4667, -336.4705, 3.0038
6.6295, 322.0, 345.12500942755946, 350.0, -333.4557, -336.4941, 3.0384
6.63, 322.1, 345.1232730015091, 350.0, -333.4436, -336.4829, 3.0393
6.6305, 319.4, 345.12133323278874, 350.0, -333.4305, -336.4445, 3.014
6.631, 315.6, 345.11910722364735, 350.0, -333.4175, -336.3957, 2.9782
6.6315, 312.2, 345.11662519791986, 350.0, -333.4047, -336.3509, 2.9462
6.632, 309.9, 345.1139701447536, 350.0, -333.3923, -336.3163, 2.924
6.6325, 308.1, 345.1111797964577, 350.0, -333.3805, -336.2878, 2.9073
6.633, 305.6, 345.10820141715743, 350.0, -333.3679, -336.2516, 2.8837
6.6335, 301.3, 345.10489937438837, 350.0, -333.3547, -336.1974, 2.8427
6.634, 295.1, 345.101130539645, 350.0, -333.34, -336.125, 2.785
6.6345, 288.8, 345.09688748210186, 350.0, -333.3248, -336.0503, 2.7254
6.635, 284.5, 345.09232102486885, 350.0, -333.31, -335.9948, 2.6848
6.6355, 283.7, 345.08769497400425, 350.0, -333.2954, -335.9723, 2.6769
6.636, 286.2, 345.0832579867398, 350.0, -333.2814, -335.9816, 2.7002
6.6365, 290.2, 345.0791230317193, 350.0, -333.2673, -336.0061, 2.7388
6.637, 293.8, 345.0752599065851, 350.0, -333.2516, -336.0235, 2.7719
6.6375, 295.4, 345.07151789077295, 350.0, -333.234, -336.0214, 2.7874
6.638, 295.4, 345.0677764386872, 350.0, -333.2155, -336.0033, 2.7878
6.6385, 295.1, 345.06401295473455, 350.0, -333.1962, -335.9809, 2.7847
6.639, 295.8, 345.06030275644, 350.0, -333.1773, -335.9683, 2.791
6.6395, 298.0, 345.0567587920785, 350.0, -333.1583, -335.9698, 2.8115
6.64, 301.2, 345.053456325302, 350.0, -333.1385, -335.9803, 2.8418
6.6405, 305.2, 345.05045553798743, 350.0, -333.1174, -335.9968, 2.8794
6.641, 310.3, 345.04783918084706, 350.0, -333.0954, -336.0233, 2.9279
6.6415, 317.2, 345.04574267861256, 350.0, -333.073, -336.0661, 2.993
6.642, 325.8, 345.04429388738413, 350.0, -333.0508, -336.1246, 3.0739
6.6425, 334.7, 345.0435152427558, 350.0, -333.0279, -336.1857, 3.1578
6.643, 341.9, 345.0432786391699, 350.0, -333.0038, -336.2301, 3.2262
6.6435, 346.0, 345.043350643487, 350.0, -332.9786, -336.2437, 3.2652
6.644, 347.2, 345.0435129440105, 350.0, -332.9516, -336.2276, 3.276
6.6445, 347.4, 345.0436902701491, 350.0, -332.9244, -336.2021, 3.2777
6.645, 349.3, 345.04401053423715, 350.0, -332.8974, -336.1936, 3.2961
6.6455, 355.3, 345.04478218343326, 350.0, -332.871, -336.2236, 3.3526
6.646, 365.9, 345.04635118868583, 350.0, -332.8461, -336.2984, 3.4524
6.6465, 378.9, 345.0488979161974, 350.0, -332.8217, -336.3969, 3.5752
6.647, 390.4, 345.05230931247274, 350.0, -332.7966, -336.4807, 3.6841
6.6475, 397.0, 345.05621662279145, 350.0, -332.7706, -336.5166, 3.746
6.648, 397.2, 345.0601383874859, 350.0, -332.7426, -336.4908, 3.7482
6.6485, 392.4, 345.06369857862774, 350.0, -332.7147, -336.4173, 3.7026
6.649, 385.3, 345.0667243194475, 350.0, -332.6878, -336.3239, 3.636
6.6495, 379.1, 345.0692834047682, 350.0, -332.663, -336.24, 3.577
6.65, 375.4, 345.0715639097754, 350.0, -332.6398, -336.1824, 3.5426
6.6505, 374.6, 345.0737839260215, 350.0, -332.6173, -336.152, 3.5347
6.651, 375.9, 345.07610133814563, 350.0, -332.5952, -336.1425, 3.5473
6.6515, 378.5, 345.07861384650175, 350.0, -332.5737, -336.1455, 3.5717
6.652, 381.3, 345.0813364401693, 350.0, -332.5527, -336.1505, 3.5978
6.6525, 382.8, 345.08417136414977, 350.0, -332.5322, -336.1442, 3.612
6.653, 381.5, 345.0869081617325, 350.0, -332.512, -336.1122, 3.6003
6.6535, 376.5, 345.0892688058926, 350.0, -332.4916, -336.0441, 3.5524
6.654, 367.8, 345.0909753531719, 350.0, -332.4708, -335.9413, 3.4705
6.6545, 357.4, 345.0919002178986, 350.0, -332.4501, -335.8229, 3.3728
6.655, 348.5, 345.09215627347953, 350.0, -332.43, -335.7185, 3.2885
6.6555, 344.1, 345.09208173691025, 350.0, -332.4112, -335.6585, 3.2473
6.656, 345.8, 345.09213491586627, 350.0, -332.3942, -335.6574, 3.2632
6.6565, 352.4, 345.0926838428613, 350.0, -332.3784, -335.7039, 3.3255
6.657, 360.5, 345.0938410695518, 350.0, -332.3626, -335.7647, 3.4021
6.6575, 366.4, 345.09544123169456, 350.0, -332.3455, -335.8029, 3.4574
6.658, 368.0, 345.09716130970355, 350.0, -332.3266, -335.799, 3.4724
6.6585, 366.3, 345.0987534730054, 350.0, -332.3066, -335.7626, 3.456
6.659, 364.1, 345.10018020723925, 350.0, -332.2869, -335.7223, 3.4354
6.6595, 363.9, 345.10159171109035, 350.0, -332.2693, -335.7033, 3.434
6.66, 366.4, 345.1031906906917, 350.0, -332.2529, -335.7102, 3.4573
6.6605, 370.0, 345.10505968020516, 350.0, -332.2377, -335.729, 3.4913
6.661, 372.5, 345.1071160486423, 350.0, -332.2217, -335.7362, 3.5145
6.6615, 372.2, 345.10914959093395, 350.0, -332.2049, -335.7171, 3.5122
6.662, 369.5, 345.11098018613126, 350.0, -332.1877, -335.674, 3.4863
6.6625, 366.1, 345.1125553470929, 350.0, -332.1704, -335.6249, 3.4545
6.663, 364.6, 345.1140177097413, 350.0, -332.1537, -335.5939, 3.4402
6.6635, 366.5, 345.11562242065077, 350.0, -332.1389, -335.5971, 3.4582
6.664, 371.7, 345.1176170468197, 350.0, -332.1247, -335.6316, 3.5069
6.6645, 379.0, 345.1201590516927, 350.0, -332.11, -335.6867, 3.5767
6.665, 388.0, 345.1233758439619, 350.0, -332.0951, -335.7567, 3.6616
6.6655, 398.5, 345.1273797914645, 350.0, -332.0802, -335.8406, 3.7604
6.666, 409.8, 345.13223072307323, 350.0, -332.0669, -335.9342, 3.8673
6.6665, 420.3, 345.1378684467121, 350.0, -332.0547, -336.0208, 3.9662
6.667, 427.5, 345.14404529773606, 350.0, -332.0425, -336.0767, 4.0342
6.6675, 430.1, 345.15041619797614, 350.0, -332.03, -336.0887, 4.0587
6.668, 428.8, 345.15668866226844, 350.0, -332.018, -336.0643, 4.0462
6.6685, 425.7, 345.1627277498697, 350.0, -332.0064, -336.0237, 4.0173
6.669, 423.7, 345.16861598440636, 350.0, -331.9968, -335.9949, 3.9981
6.6695, 424.3, 345.1745483169662, 350.0, -331.9901, -335.9942, 4.0041
6.67, 427.1, 345.1806896551733, 350.0, -331.9856, -336.0157, 4.0301
6.6705, 429.7, 345.1870249606485, 350.0, -331.9825, -336.0367, 4.0542
6.671, 429.1, 345.1933143456762, 350.0, -331.9803, -336.0293, 4.049
6.6715, 423.5, 345.199183092259, 350.0, -331.9777, -335.9742, 3.9965
6.672, 413.2, 345.20427907673945, 350.0, -331.9748, -335.8741, 3.8993
6.6725, 400.7, 345.2084376170859, 350.0, -331.9726, -335.754, 3.7814
6.673, 389.3, 345.21174134572243, 350.0, -331.9713, -335.6451, 3.6738
6.6735, 381.3, 345.2144451936773, 350.0, -331.9727, -335.5708, 3.5982
6.674, 376.8, 345.21681150734275, 350.0, -331.9749, -335.5304, 3.5554
6.6745, 374.5, 345.21900516892737, 350.0, -331.9773, -335.5116, 3.5342
6.675, 373.6, 345.22113108614315, 350.0, -331.9794, -335.505, 3.5255
6.6755, 373.5, 345.2232491948177, 350.0, -331.9824, -335.5065, 3.5242
6.676, 373.6, 345.2253744757348, 350.0, -331.9857, -335.5111, 3.5254
6.6765, 373.3, 345.22747697146787, 350.0, -331.9892, -335.512, 3.5228
6.677, 372.1, 345.2294892915988, 350.0, -331.9925, -335.5041, 3.5115
6.6775, 370.4, 345.2313740172228, 350.0, -331.996, -335.4907, 3.4947
6.678, 369.3, 345.2331761006297, 350.0, -331.9989, -335.4837, 3.4847
6.6785, 370.6, 345.23507524144713, 350.0, -332.0028, -335.5, 3.4972
6.679, 375.2, 345.23731846084814, 350.0, -332.0081, -335.5485, 3.5404
6.6795, 382.3, 345.2400928213197, 350.0, -332.0151, -335.6225, 3.6074
6.68, 389.3, 345.2433907185636, 350.0, -332.023, -335.6964, 3.6734
6.6805, 392.9, 345.2469575630574, 350.0, -332.0312, -335.7386, 3.7074
6.681, 390.6, 345.25035174375165, 350.0, -332.0393, -335.7248, 3.6856
6.6815, 381.8, 345.25308688168894, 350.0, -332.0457, -335.6487, 3.6031
6.682, 368.8, 345.2548488476511, 350.0, -332.0511, -335.5315, 3.4804
6.6825, 355.9, 345.25564534231273, 350.0, -332.0565, -335.4148, 3.3583
6.683, 347.5, 345.2558132575198, 350.0, -332.0627, -335.3419, 3.2792
6.6835, 346.2, 345.25588389317045, 350.0, -332.0711, -335.3378, 3.2668
6.684, 351.3, 345.25633602633224, 350.0, -332.0808, -335.3953, 3.3145
6.6845, 359.5, 345.257401451119, 350.0, -332.0914, -335.4837, 3.3924
6.685, 367.2, 345.2590426327606, 350.0, -332.1012, -335.5659, 3.4647
6.6855, 371.8, 345.26102759703906, 350.0, -332.1104, -335.6189, 3.5085
6.686, 372.8, 345.26308704756275, 350.0, -332.119, -335.6363, 3.5173
6.6865, 370.8, 345.2649966350115, 350.0, -332.1274, -335.6267, 3.4993
6.687, 368.3, 345.2667190070292, 350.0, -332.1354, -335.6107, 3.4753
6.6875, 367.7, 345.26839626168294, 350.0, -332.1438, -335.6137, 3.4699
6.688, 371.0, 345.27031997607725, 350.0, -332.1542, -335.6554, 3.5012
6.6885, 378.6, 345.2728115422, 350.0, -332.1658, -335.7384, 3.5726
6.689, 388.9, 345.27607265660106, 350.0, -332.1795, -335.8489, 3.6694
6.6895, 398.8, 345.28007324912244, 350.0, -332.194, -335.9567, 3.7626
6.69, 404.7, 345.2845142002996, 350.0, -332.2092, -336.0275, 3.8184
6.6905, 403.9, 345.28889470144304, 350.0, -332.2243, -336.0354, 3.8111
6.691, 396.1, 345.2926916753855, 350.0, -332.2383, -335.9758, 3.7374
6.6915, 383.6, 345.29555406112297, 350.0, -332.2515, -335.8708, 3.6194
6.692, 370.4, 345.2974297668865, 350.0, -332.2643, -335.7593, 3.495
6.6925, 360.6, 345.2985730295113, 350.0, -332.2785, -335.6807, 3.4022
6.693, 355.8, 345.2993575377266, 350.0, -332.2945, -335.6514, 3.357
6.6935, 355.1, 345.30008963920284, 350.0, -332.3103, -335.6606, 3.3503
6.694, 356.4, 345.3009187331945, 350.0, -332.3267, -335.6899, 3.3632
6.6945, 357.9, 345.3018597356045, 350.0, -332.3425, -335.72, 3.3775
6.695, 358.5, 345.3028454070208, 350.0, -332.3581, -335.7408, 3.3828
6.6955, 357.7, 345.30377118960564, 350.0, -332.3738, -335.7489, 3.3751
6.696, 355.7, 345.3045474910401, 350.0, -332.3888, -335.7452, 3.3563
6.6965, 353.3, 345.30514447845957, 350.0, -332.404, -335.7378, 3.3339
6.697, 351.5, 345.3056069882044, 350.0, -332.4188, -335.7359, 3.3171
6.6975, 351.7, 345.30608435983646, 350.0, -332.4341, -335.7523, 3.3182
6.698, 354.7, 345.30678560764477, 350.0, -332.45, -335.7969, 3.3469
6.6985, 360.8, 345.307942076585, 350.0, -332.4671, -335.8711, 3.404
6.699, 368.8, 345.3096954769375, 350.0, -332.4848, -335.9646, 3.4798
6.6995, 376.6, 345.312030748564, 350.0, -332.5038, -336.0578, 3.554
6.7, 381.5, 345.3147313432842, 350.0, -332.5232, -336.1234, 3.6002
6.7005, 381.3, 345.31741661070134, 350.0, -332.5427, -336.1406, 3.5979
6.701, 375.5, 345.3196687061639, 350.0, -332.5607, -336.1042, 3.5436
6.7015, 366.0, 345.32121166902994, 350.0, -332.5779, -336.0318, 3.4539
6.702, 355.3, 345.32195613249837, 350.0, -332.5959, -335.9488, 3.3529
6.7025, 345.3, 345.3219544945922, 350.0, -332.6133, -335.8711, 3.2578
6.703, 336.9, 345.3213262718192, 350.0, -332.6312, -335.8104, 3.1792
6.7035, 330.9, 345.32025061535086, 350.0, -332.6482, -335.7709, 3.1227
6.704, 327.6, 345.318928997614, 350.0, -332.6652, -335.7563, 3.0911
6.7045, 326.7, 345.31754045790206, 350.0, -332.6823, -335.7651, 3.0828
6.705, 327.5, 345.3162117822527, 350.0, -332.6995, -335.7896, 3.0901
6.7055, 328.7, 345.3149727835366, 350.0, -332.7164, -335.8177, 3.1014
6.706, 329.6, 345.313801073666, 350.0, -332.7325, -335.8422, 3.1097
6.7065, 330.6, 345.31270409304466, 350.0, -332.7476, -335.8667, 3.1191
6.707, 332.9, 345.3117787386319, 350.0, -332.7632, -335.9041, 3.1408
6.7075, 337.2, 345.31117405888995, 350.0, -332.7795, -335.9614, 3.1819
6.708, 343.0, 345.31100178890944, 350.0, -332.7971, -336.034, 3.2369
6.7085, 348.5, 345.3112394723119, 350.0, -332.8149, -336.1036, 3.2887
6.709, 351.7, 345.3117156059032, 350.0, -332.8321, -336.151, 3.319
6.7095, 351.6, 345.31218421641023, 350.0, -332.8488, -336.1665, 3.3177
6.71, 348.4, 345.31241430700516, 350.0, -332.8649, -336.1527, 3.2878
6.7105, 344.0, 345.31231651888896, 350.0, -332.8802, -336.1261, 3.2459
6.711, 340.5, 345.3119579794374, 350.0, -332.8956, -336.1086, 3.2131
6.7115, 339.2, 345.31150264471495, 350.0, -332.9123, -336.1135, 3.2011
6.712, 339.6, 345.3110771752092, 350.0, -332.93, -336.1341, 3.2041
6.7125, 339.4, 345.3106368715091, 350.0, -332.947, -336.1493, 3.2023
6.713, 336.8, 345.31000297929455, 350.0, -332.9634, -336.1411, 3.1778
6.7135, 331.3, 345.308959559098, 350.0, -332.9784, -336.1041, 3.1257
6.714, 323.8, 345.3073577599053, 350.0, -332.9924, -336.0481, 3.0556
6.7145, 316.2, 345.305190259886, 350.0, -333.0061, -335.9897, 2.9836
6.715, 310.0, 345.3025614296358, 350.0, -333.0193, -335.9448, 2.9254
6.7155, 306.7, 345.29968729059703, 350.0, -333.0321, -335.926, 2.8939
6.716, 306.7, 345.2968135795123, 350.0, -333.0455, -335.9393, 2.8938
6.7165, 309.5, 345.29414873818274, 350.0, -333.0587, -335.9792, 2.9205
6.717, 314.0, 345.2918192645533, 350.0, -333.072, -336.0345, 2.9625
6.7175, 318.7, 345.2898399702277, 350.0, -333.0847, -336.0923, 3.0075
6.718, 323.1, 345.2881884489438, 350.0, -333.0971, -336.1455, 3.0484
6.7185, 326.9, 345.28681997469744, 350.0, -333.1089, -336.1935, 3.0846
6.719, 330.7, 345.285734484299, 350.0, -333.1205, -336.2412, 3.1207
6.7195, 335.0, 345.2849691197269, 350.0, -333.1327, -336.2937, 3.1609
6.72, 339.4, 345.2845312500007, 350.0, -333.1453, -336.3479, 3.2026
6.7205, 343.2, 345.2843761624887, 350.0, -333.158, -336.3965, 3.2385
6.721, 345.5, 345.28439220354187, 350.0, -333.1706, -336.4311, 3.2605
6.7215, 345.6, 345.2844156810243, 350.0, -333.1832, -336.4442, 3.261
6.722, 343.0, 345.28424576019114, 350.0, -333.1953, -336.4315, 3.2363
6.7225, 338.0, 345.28370397917513, 350.0, -333.2065, -336.3956, 3.1891
6.723, 331.8, 345.28270117507134, 350.0, -333.217, -336.3478, 3.1308
6.7235, 326.0, 345.28126719714504, 350.0, -333.2277, -336.3039, 3.0763
6.724, 321.6, 345.27950624628266, 350.0, -333.2384, -336.2734, 3.035
6.7245, 318.9, 345.2775447988705, 350.0, -333.2495, -336.2586, 3.0092
6.725, 317.5, 345.27547955390406, 350.0, -333.2597, -336.2555, 2.9958
6.7255, 316.9, 345.2733700096654, 350.0, -333.2702, -336.2604, 2.9902
6.726, 316.7, 345.27124591138937, 350.0, -333.28, -336.268, 2.9881
6.7265, 316.6, 345.26911469560764, 350.0, -333.2893, -336.2771, 2.9878
6.727, 317.1, 345.2670209603099, 350.0, -333.2979, -336.2898, 2.9918
6.7275, 318.5, 345.2650315867714, 350.0, -333.3066, -336.3123, 3.0057
6.728, 321.2, 345.26324316290203, 350.0, -333.3157, -336.3466, 3.0309
6.7285, 324.4, 345.26169279928735, 350.0, -333.3248, -336.3863, 3.0615
6.729, 327.2, 345.2603507207616, 350.0, -333.334, -336.4217, 3.0877
6.7295, 328.9, 345.2591351512007, 350.0, -333.3415, -336.4455, 3.1039
6.73, 329.9, 345.2579940564644, 350.0, -333.3488, -336.4622, 3.1134
6.7305, 331.3, 345.25695713542905, 350.0, -333.3562, -336.4826, 3.1264
6.731, 333.7, 345.25609864804716, 350.0, -333.3644, -336.5128, 3.1484
6.7315, 335.8, 345.2553962712628, 350.0, -333.3736, -336.5423, 3.1687
6.732, 335.4, 345.25466428995924, 350.0, -333.3822, -336.5467, 3.1645
6.7325, 330.3, 345.2535536576317, 350.0, -333.3892, -336.5062, 3.1169
6.733, 320.5, 345.2517154314578, 350.0, -333.3951, -336.4195, 3.0244
6.7335, 307.8, 345.24893443231684, 350.0, -333.3995, -336.3039, 2.9044
6.734, 295.2, 345.2452182952191, 350.0, -333.4038, -336.1888, 2.785
6.7345, 285.3, 345.24076768876756, 350.0, -333.4081, -336.0998, 2.6917
6.735, 279.5, 345.23588715664516, 350.0, -333.4128, -336.0501, 2.6373
6.7355, 277.4, 345.23085145868987, 350.0, -333.4177, -336.0357, 2.618
6.736, 277.5, 345.2258239311172, 350.0, -333.4221, -336.0406, 2.6185
6.7365, 277.9, 345.22082683886373, 350.0, -333.4253, -336.0472, 2.6219
6.737, 277.4, 345.21579337984355, 350.0, -333.4276, -336.0455, 2.618
6.7375, 275.9, 345.21064935065027, 350.0, -333.4289, -336.0326, 2.6037
6.738, 273.9, 345.2053576729009, 350.0, -333.4285, -336.0128, 2.5843
6.7385, 272.9, 345.199992579952, 350.0, -333.4276, -336.0026, 2.5749
6.739, 274.8, 345.1947692535994, 350.0, -333.4259, -336.0192, 2.5933
6.7395, 281.1, 345.1900140960021, 350.0, -333.4243, -336.0769, 2.6527
6.74, 292.1, 345.18607566765667, 350.0, -333.4231, -336.1796, 2.7565
6.7405, 306.3, 345.18319115792684, 350.0, -333.4224, -336.3127, 2.8903
6.741, 320.4, 345.1813529149987, 350.0, -333.4215, -336.4446, 3.0231
6.7415, 330.4, 345.1802566194476, 350.0, -333.4196, -336.5371, 3.1175
6.742, 333.5, 345.17939038860965, 350.0, -333.4158, -336.5628, 3.147
6.7425, 329.6, 345.1782350760113, 350.0, -333.4098, -336.5202, 3.1103
6.743, 321.5, 345.17647931187986, 350.0, -333.4031, -336.4368, 3.0337
6.7435, 313.3, 345.1741158152304, 350.0, -333.3962, -336.3526, 2.9563
6.744, 308.5, 345.17139679715393, 350.0, -333.391, -336.3024, 2.9114
6.7445, 308.8, 345.1687004225674, 350.0, -333.3862, -336.2996, 2.9134
6.745, 313.2, 345.1663306152715, 350.0, -333.382, -336.3375, 2.9555
6.7455, 320.0, 345.16446519902246, 350.0, -333.3777, -336.3968, 3.0191
6.746, 326.7, 345.1630966498675, 350.0, -333.3726, -336.4555, 3.0829
6.7465, 331.6, 345.1620914548293, 350.0, -333.3665, -336.4951, 3.1286
6.747, 333.6, 345.16123462279614, 350.0, -333.3599, -336.5079, 3.1479
6.7475, 332.7, 345.160311226381, 350.0, -333.353, -336.4925, 3.1396
6.748, 329.6, 345.1591582691176, 350.0, -333.3452, -336.4555, 3.1103
6.7485, 326.0, 345.1577387567616, 350.0, -333.3368, -336.4127, 3.0759
6.749, 324.1, 345.15617869314053, 350.0, -333.3281, -336.3867, 3.0586
6.7495, 326.7, 345.15481146751694, 350.0, -333.3197, -336.402, 3.0823
6.75, 334.8, 345.1540444444452, 350.0, -333.3127, -336.4714, 3.1588
6.7505, 347.2, 345.1541959854834, 350.0, -333.3069, -336.5834, 3.2766
6.751, 360.5, 345.15533254332775, 350.0, -333.3014, -336.703, 3.4016
6.7515, 369.9, 345.15716507442875, 350.0, -333.295, -336.7854, 3.4904
6.752, 372.2, 345.1591676540293, 350.0, -333.2868, -336.7986, 3.5117
6.7525, 366.9, 345.16077748981945, 350.0, -333.2772, -336.7394, 3.4623
6.753, 356.9, 345.1616466755525, 350.0, -333.2672, -336.635, 3.3678
6.7535, 346.1, 345.1617161471838, 350.0, -333.2582, -336.524, 3.2658
6.754, 337.8, 345.1611711578333, 350.0, -333.25, -336.4375, 3.1875
