Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
5.3380        -332.2859    -336.1246       3.8386   406.8
5.3385        -332.2804    -336.0960       3.8156   404.4
5.3390        -332.2766    -336.0674       3.7908   401.7
5.3395        -332.2749    -336.0446       3.7697   399.5
5.3400        -332.2737    -336.0183       3.7446   396.8
5.3405        -332.2722    -335.9798       3.7076   392.9
5.3410        -332.2707    -335.9322       3.6615   388.0
5.3415        -332.2701    -335.8892       3.6192   383.6
5.3420        -332.2705    -335.8608       3.5903   380.5
5.3425        -332.2729    -335.8416       3.5687   378.2
5.3430        -332.2753    -335.8098       3.5346   374.6
5.3435        -332.2764    -335.7497       3.4733   368.1
5.3440        -332.2765    -335.6668       3.3903   359.3
5.3445        -332.2765    -335.5868       3.3103   350.8
5.3450        -332.2772    -335.5392       3.2619   345.7
5.3455        -332.2793    -335.5425       3.2632   345.8
5.3460        -332.2829    -335.5957       3.3128   351.1
5.3465        -332.2873    -335.6772       3.3899   359.3
5.3470        -332.2914    -335.7572       3.4658   367.3
5.3475        -332.2948    -335.8123       3.5175   372.8
5.3480        -332.2976    -335.8352       3.5376   374.9
5.3485        -332.2997    -335.8353       3.5356   374.7
5.3490        -332.3021    -335.8379       3.5357   374.7
5.3495        -332.3064    -335.8693       3.5629   377.6
5.3500        -332.3126    -335.9352       3.6226   383.9
5.3505        -332.3197    -336.0186       3.6988   392.0
5.3510        -332.3270    -336.0941       3.7671   399.2
5.3515        -332.3344    -336.1443       3.8100   403.8
5.3520        -332.3422    -336.1641       3.8219   405.0
5.3525        -332.3503    -336.1540       3.8037   403.1
5.3530        -332.3595    -336.1183       3.7588   398.4
5.3535        -332.3685    -336.0636       3.6950   391.6
5.3540        -332.3783    -336.0013       3.6230   384.0
5.3545        -332.3881    -335.9425       3.5543   376.7
5.3550        -332.3984    -335.8963       3.4978   370.7
5.3555        -332.4092    -335.8682       3.4591   366.6
5.3560        -332.4201    -335.8623       3.4422   364.8
5.3565        -332.4319    -335.8799       3.4480   365.4
5.3570        -332.4440    -335.9150       3.4711   367.9
5.3575        -332.4573    -335.9575       3.5003   370.9
5.3580        -332.4697    -335.9942       3.5244   373.5
5.3585        -332.4828    -336.0216       3.5388   375.0
5.3590        -332.4957    -336.0410       3.5453   375.7
5.3595        -332.5093    -336.0591       3.5498   376.2
5.3600        -332.5241    -336.0789       3.5548   376.7
5.3605        -332.5401    -336.0924       3.5523   376.5
5.3610        -332.5558    -336.0838       3.5281   373.9
5.3615        -332.5708    -336.0441       3.4734   368.1
5.3620        -332.5848    -335.9806       3.3958   359.9
5.3625        -332.5981    -335.9165       3.3184   351.7
5.3630        -332.6124    -335.8776       3.2652   346.0
5.3635        -332.6276    -335.8748       3.2472   344.1
5.3640        -332.6434    -335.9004       3.2570   345.2
5.3645        -332.6589    -335.9375       3.2786   347.5
5.3650        -332.6741    -335.9709       3.2967   349.4
5.3655        -332.6887    -335.9935       3.3048   350.2
5.3660        -332.7039    -336.0080       3.3041   350.2
5.3665        -332.7188    -336.0152       3.2964   349.3
5.3670        -332.7336    -336.0181       3.2845   348.1
5.3675        -332.7477    -336.0229       3.2752   347.1
5.3680        -332.7619    -336.0404       3.2785   347.4
5.3685        -332.7768    -336.0805       3.3037   350.1
5.3690        -332.7921    -336.1475       3.3554   355.6
5.3695        -332.8088    -336.2369       3.4280   363.3
5.3700        -332.8265    -336.3320       3.5055   371.5
5.3705        -332.8445    -336.4097       3.5652   377.8
5.3710        -332.8624    -336.4496       3.5872   380.2
5.3715        -332.8792    -336.4474       3.5683   378.2
5.3720        -332.8955    -336.4203       3.5248   373.5
5.3725        -332.9123    -336.3970       3.4847   369.3
5.3730        -332.9309    -336.4015       3.4706   367.8
5.3735        -332.9506    -336.4354       3.4849   369.3
5.3740        -332.9712    -336.4843       3.5131   372.3
5.3745        -332.9922    -336.5271       3.5349   374.6
5.3750        -333.0129    -336.5467       3.5338   374.5
5.3755        -333.0335    -336.5367       3.5032   371.3
5.3760        -333.0533    -336.5000       3.4467   365.3
5.3765        -333.0731    -336.4479       3.3748   357.7
5.3770        -333.0925    -336.3940       3.3015   349.9
5.3775        -333.1115    -336.3505       3.2390   343.3
5.3780        -333.1308    -336.3255       3.1947   338.6
5.3785        -333.1499    -336.3219       3.1720   336.2
5.3790        -333.1691    -336.3383       3.1692   335.9
5.3795        -333.1885    -336.3691       3.1806   337.1
5.3800        -333.2080    -336.4045       3.1965   338.8
5.3805        -333.2277    -336.4314       3.2037   339.5
5.3810        -333.2471    -336.4372       3.1901   338.1
5.3815        -333.2656    -336.4143       3.1488   333.7
5.3820        -333.2829    -336.3658       3.0828   326.7
5.3825        -333.2993    -336.3063       3.0070   318.7
5.3830        -333.3148    -336.2554       2.9406   311.6
5.3835        -333.3308    -336.2300       2.8992   307.3
5.3840        -333.3468    -336.2350       2.8882   306.1
5.3845        -333.3630    -336.2645       2.9015   307.5
5.3850        -333.3787    -336.3062       2.9275   310.2
5.3855        -333.3938    -336.3491       2.9553   313.2
5.3860        -333.4086    -336.3871       2.9784   315.6
5.3865        -333.4227    -336.4170       2.9943   317.3
5.3870        -333.4366    -336.4400       3.0034   318.3
5.3875        -333.4501    -336.4589       3.0088   318.9
5.3880        -333.4631    -336.4787       3.0156   319.6
5.3885        -333.4757    -336.5063       3.0306   321.2
5.3890        -333.4888    -336.5481       3.0593   324.2
5.3895        -333.5016    -336.6045       3.1028   328.8
5.3900        -333.5150    -336.6728       3.1578   334.7
5.3905        -333.5287    -336.7462       3.2175   341.0
5.3910        -333.5425    -336.8155       3.2730   346.9
5.3915        -333.5569    -336.8696       3.3127   351.1
5.3920        -333.5715    -336.8959       3.3243   352.3
5.3925        -333.5851    -336.8843       3.2993   349.6
5.3930        -333.5978    -336.8368       3.2390   343.3
5.3935        -333.6097    -336.7681       3.1585   334.7
5.3940        -333.6213    -336.7018       3.0806   326.5
5.3945        -333.6332    -336.6596       3.0264   320.7
5.3950        -333.6449    -336.6520       3.0071   318.7
5.3955        -333.6575    -336.6787       3.0212   320.2
5.3960        -333.6705    -336.7241       3.0536   323.6
5.3965        -333.6829    -336.7654       3.0826   326.7
5.3970        -333.6951    -336.7843       3.0892   327.4
5.3975        -333.7061    -336.7665       3.0603   324.3
5.3980        -333.7165    -336.7109       2.9945   317.3
5.3985        -333.7251    -336.6281       2.9030   307.7
5.3990        -333.7329    -336.5424       2.8095   297.7
5.3995        -333.7402    -336.4816       2.7414   290.5
5.4000        -333.7481    -336.4656       2.7175   288.0
5.4005        -333.7569    -336.4947       2.7379   290.2
5.4010        -333.7658    -336.5479       2.7820   294.8
5.4015        -333.7740    -336.5936       2.8196   298.8
5.4020        -333.7810    -336.6047       2.8237   299.2
5.4025        -333.7864    -336.5667       2.7803   294.7
5.4030        -333.7902    -336.4848       2.6946   285.6
5.4035        -333.7926    -336.3805       2.5880   274.3
5.4040        -333.7944    -336.2841       2.4897   263.9
5.4045        -333.7962    -336.2218       2.4256   257.1
5.4050        -333.7982    -336.2066       2.4085   255.2
5.4055        -333.8004    -336.2354       2.4351   258.1
5.4060        -333.8023    -336.2909       2.4886   263.7
5.4065        -333.8030    -336.3482       2.5452   269.7
5.4070        -333.8028    -336.3873       2.5846   273.9
5.4075        -333.8009    -336.3970       2.5961   275.1
5.4080        -333.7975    -336.3803       2.5828   273.7
5.4085        -333.7923    -336.3569       2.5646   271.8
5.4090        -333.7868    -336.3595       2.5728   272.7
5.4095        -333.7817    -336.4171       2.6354   279.3
5.4100        -333.7782    -336.5371       2.7590   292.4
5.4105        -333.7751    -336.6942       2.9191   309.4
5.4110        -333.7710    -336.8412       3.0702   325.4
5.4115        -333.7656    -336.9335       3.1679   335.7
5.4120        -333.7578    -336.9460       3.1882   337.9
5.4125        -333.7484    -336.8816       3.1332   332.0
5.4130        -333.7384    -336.7661       3.0277   320.9
5.4135        -333.7284    -336.6367       2.9082   308.2
5.4140        -333.7187    -336.5314       2.8127   298.1
5.4145        -333.7099    -336.4823       2.7724   293.8
5.4150        -333.7018    -336.5049       2.8031   297.1
5.4155        -333.6943    -336.5922       2.8979   307.1
5.4160        -333.6873    -336.7152       3.0278   320.9
5.4165        -333.6795    -336.8294       3.1499   333.8
5.4170        -333.6700    -336.8922       3.2223   341.5
5.4175        -333.6582    -336.8807       3.2225   341.5
5.4180        -333.6451    -336.8015       3.1564   334.5
5.4185        -333.6311    -336.6838       3.0527   323.5
5.4190        -333.6175    -336.5689       2.9513   312.8
5.4195        -333.6050    -336.4942       2.8892   306.2
5.4200        -333.5936    -336.4808       2.8872   306.0
5.4205        -333.5831    -336.5276       2.9444   312.0
5.4210        -333.5731    -336.6128       3.0396   322.1
5.4215        -333.5623    -336.7009       3.1387   332.6
5.4220        -333.5504    -336.7580       3.2076   339.9
5.4225        -333.5372    -336.7610       3.2238   341.7
5.4230        -333.5229    -336.7056       3.1828   337.3
5.4235        -333.5079    -336.6051       3.0971   328.2
5.4240        -333.4929    -336.4846       2.9917   317.1
5.4245        -333.4782    -336.3758       2.8977   307.1
5.4250        -333.4640    -336.3072       2.8432   301.3
5.4255        -333.4508    -336.2941       2.8433   301.3
5.4260        -333.4382    -336.3326       2.8945   306.8
5.4265        -333.4248    -336.4023       2.9775   315.5
5.4270        -333.4108    -336.4780       3.0672   325.1
5.4275        -333.3950    -336.5396       3.1446   333.3
5.4280        -333.3782    -336.5792       3.2009   339.2
5.4285        -333.3613    -336.5961       3.2348   342.8
5.4290        -333.3445    -336.5899       3.2454   343.9
5.4295        -333.3270    -336.5591       3.2321   342.5
5.4300        -333.3094    -336.5072       3.1979   338.9
5.4305        -333.2912    -336.4448       3.1536   334.2
5.4310        -333.2730    -336.3919       3.1189   330.5
5.4315        -333.2551    -336.3718       3.1167   330.3
5.4320        -333.2375    -336.4032       3.1656   335.5
5.4325        -333.2212    -336.4895       3.2683   346.4
5.4330        -333.2050    -336.6095       3.4045   360.8
5.4335        -333.1885    -336.7267       3.5381   375.0
5.4340        -333.1707    -336.8038       3.6330   385.0
5.4345        -333.1516    -336.8197       3.6681   388.7
5.4350        -333.1317    -336.7766       3.6449   386.3
5.4355        -333.1124    -336.6939       3.5815   379.6
5.4360        -333.0936    -336.5972       3.5036   371.3
5.4365        -333.0759    -336.5133       3.4374   364.3
5.4370        -333.0591    -336.4638       3.4047   360.8
5.4375        -333.0440    -336.4581       3.4141   361.8
5.4380        -333.0299    -336.4863       3.4564   366.3
5.4385        -333.0161    -336.5249       3.5088   371.9
5.4390        -333.0015    -336.5482       3.5467   375.9
5.4395        -332.9863    -336.5395       3.5532   376.6
5.4400        -332.9713    -336.4964       3.5251   373.6
5.4405        -332.9563    -336.4283       3.4721   368.0
5.4410        -332.9421    -336.3504       3.4083   361.2
5.4415        -332.9283    -336.2768       3.3485   354.9
5.4420        -332.9155    -336.2192       3.3037   350.1
5.4425        -332.9035    -336.1817       3.2782   347.4
5.4430        -332.8906    -336.1630       3.2724   346.8
5.4435        -332.8787    -336.1645       3.2857   348.2
5.4440        -332.8670    -336.1801       3.3130   351.1
5.4445        -332.8557    -336.1973       3.3417   354.1
5.4450        -332.8439    -336.1978       3.3539   355.4
5.4455        -332.8321    -336.1666       3.3345   353.4
5.4460        -332.8187    -336.1006       3.2819   347.8
5.4465        -332.8050    -336.0169       3.2119   340.4
5.4470        -332.7917    -335.9413       3.1496   333.8
5.4475        -332.7793    -335.8947       3.1153   330.2
5.4480        -332.7675    -335.8859       3.1184   330.5
5.4485        -332.7560    -335.9136       3.1576   334.6
5.4490        -332.7444    -335.9687       3.2243   341.7
5.4495        -332.7322    -336.0393       3.3070   350.5
5.4500        -332.7197    -336.1143       3.3946   359.7
5.4505        -332.7069    -336.1844       3.4775   368.5
5.4510        -332.6936    -336.2441       3.5505   376.3
5.4515        -332.6800    -336.2954       3.6153   383.1
5.4520        -332.6675    -336.3430       3.6755   389.5
5.4525        -332.6556    -336.3861       3.7305   395.3
5.4530        -332.6451    -336.4181       3.7730   399.8
5.4535        -332.6347    -336.4239       3.7892   401.6
5.4540        -332.6236    -336.3953       3.7717   399.7
5.4545        -332.6126    -336.3437       3.7311   395.4
5.4550        -332.6018    -336.2944       3.6926   391.3
5.4555        -332.5927    -336.2744       3.6817   390.2
5.4560        -332.5866    -336.2915       3.7049   392.6
5.4565        -332.5812    -336.3249       3.7437   396.7
5.4570        -332.5769    -336.3441       3.7672   399.2
5.4575        -332.5715    -336.3195       3.7480   397.2
5.4580        -332.5661    -336.2414       3.6753   389.5
5.4585        -332.5605    -336.1161       3.5556   376.8
5.4590        -332.5548    -335.9656       3.4108   361.5
5.4595        -332.5493    -335.8211       3.2718   346.7
5.4600        -332.5445    -335.7159       3.1714   336.1
5.4605        -332.5412    -335.6739       3.1327   332.0
5.4610        -332.5391    -335.6979       3.1588   334.8
5.4615        -332.5378    -335.7691       3.2314   342.5
5.4620        -332.5358    -335.8565       3.3207   351.9
5.4625        -332.5335    -335.9326       3.3991   360.2
5.4630        -332.5311    -335.9754       3.4443   365.0
5.4635        -332.5285    -335.9685       3.4401   364.6
5.4640        -332.5241    -335.9063       3.3821   358.4
5.4645        -332.5194    -335.8062       3.2868   348.3
5.4650        -332.5146    -335.7000       3.1854   337.6
5.4655        -332.5106    -335.6202       3.1096   329.5
5.4660        -332.5074    -335.5875       3.0801   326.4
5.4665        -332.5057    -335.6034       3.0977   328.3
5.4670        -332.5038    -335.6501       3.1464   333.4
5.4675        -332.5013    -335.7054       3.2041   339.6
5.4680        -332.4982    -335.7523       3.2541   344.9
5.4685        -332.4947    -335.7820       3.2873   348.4
5.4690        -332.4910    -335.7910       3.3000   349.7
5.4695        -332.4869    -335.7826       3.2957   349.3
5.4700        -332.4825    -335.7661       3.2836   348.0
5.4705        -332.4775    -335.7573       3.2799   347.6
5.4710        -332.4730    -335.7787       3.3057   350.3
5.4715        -332.4699    -335.8445       3.3747   357.6
5.4720        -332.4684    -335.9493       3.4809   368.9
5.4725        -332.4673    -336.0649       3.5975   381.3
5.4730        -332.4652    -336.1594       3.6942   391.5
5.4735        -332.4626    -336.2187       3.7561   398.1
5.4740        -332.4598    -336.2490       3.7892   401.6
5.4745        -332.4584    -336.2651       3.8067   403.4
5.4750        -332.4580    -336.2754       3.8174   404.6
5.4755        -332.4589    -336.2828       3.8239   405.2
5.4760        -332.4598    -336.2878       3.8279   405.7
5.4765        -332.4623    -336.2953       3.8331   406.2
5.4770        -332.4661    -336.3051       3.8390   406.8
5.4775        -332.4707    -336.3097       3.8390   406.8
5.4780        -332.4761    -336.3011       3.8250   405.4
5.4785        -332.4823    -336.2731       3.7908   401.7
5.4790        -332.4889    -336.2220       3.7331   395.6
5.4795        -332.4956    -336.1484       3.6529   387.1
5.4800        -332.5018    -336.0599       3.5580   377.1
5.4805        -332.5081    -335.9738       3.4657   367.3
5.4810        -332.5144    -335.9122       3.3978   360.1
5.4815        -332.5222    -335.8918       3.3697   357.1
5.4820        -332.5313    -335.9106       3.3793   358.1
5.4825        -332.5408    -335.9487       3.4079   361.2
5.4830        -332.5503    -335.9828       3.4325   363.8
5.4835        -332.5591    -335.9961       3.4370   364.2
5.4840        -332.5678    -335.9828       3.4151   361.9
5.4845        -332.5767    -335.9414       3.3648   356.6
5.4850        -332.5847    -335.8738       3.2890   348.6
5.4855        -332.5921    -335.7920       3.1999   339.1
5.4860        -332.5990    -335.7162       3.1172   330.4
5.4865        -332.6061    -335.6694       3.0633   324.6
5.4870        -332.6138    -335.6648       3.0510   323.3
5.4875        -332.6221    -335.7021       3.0800   326.4
5.4880        -332.6307    -335.7691       3.1384   332.6
5.4885        -332.6390    -335.8474       3.2084   340.0
5.4890        -332.6473    -335.9219       3.2747   347.0
5.4895        -332.6552    -335.9823       3.3271   352.6
5.4900        -332.6639    -336.0206       3.3567   355.7
5.4905        -332.6723    -336.0275       3.3551   355.6
5.4910        -332.6798    -336.0012       3.3214   352.0
5.4915        -332.6856    -335.9562       3.2706   346.6
5.4920        -332.6915    -335.9249       3.2334   342.7
5.4925        -332.6989    -335.9391       3.2402   343.4
5.4930        -332.7077    -336.0090       3.3013   349.9
5.4935        -332.7183    -336.1180       3.3997   360.3
5.4940        -332.7290    -336.2295       3.5005   371.0
5.4945        -332.7392    -336.3100       3.5708   378.4
5.4950        -332.7493    -336.3390       3.5897   380.4
5.4955        -332.7587    -336.3115       3.5529   376.5
5.4960        -332.7673    -336.2409       3.4736   368.1
5.4965        -332.7756    -336.1527       3.3772   357.9
5.4970        -332.7845    -336.0775       3.2930   349.0
5.4975        -332.7943    -336.0381       3.2437   343.8
5.4980        -332.8054    -336.0405       3.2351   342.8
5.4985        -332.8174    -336.0698       3.2524   344.7
5.4990        -332.8291    -336.0991       3.2700   346.5
5.4995        -332.8402    -336.1044       3.2642   345.9
5.5000        -332.8498    -336.0736       3.2238   341.6
5.5005        -332.8584    -336.0152       3.1569   334.6
5.5010        -332.8657    -335.9518       3.0861   327.1
5.5015        -332.8735    -335.9114       3.0379   321.9
5.5020        -332.8825    -335.9107       3.0282   320.9
5.5025        -332.8921    -335.9451       3.0530   323.5
5.5030        -332.9017    -335.9963       3.0946   328.0
5.5035        -332.9109    -336.0431       3.1322   331.9
5.5040        -332.9190    -336.0704       3.1514   334.0
5.5045        -332.9271    -336.0771       3.1500   333.8
5.5050        -332.9343    -336.0673       3.1330   332.0
5.5055        -332.9415    -336.0502       3.1087   329.5
5.5060        -332.9482    -336.0368       3.0886   327.3
5.5065        -332.9547    -336.0434       3.0887   327.3
5.5070        -332.9619    -336.0837       3.1218   330.8
5.5075        -332.9705    -336.1579       3.1874   337.8
5.5080        -332.9798    -336.2476       3.2678   346.3
5.5085        -332.9888    -336.3233       3.3345   353.4
5.5090        -332.9972    -336.3613       3.3641   356.5
5.5095        -333.0042    -336.3537       3.3495   355.0
5.5100        -333.0104    -336.3140       3.3036   350.1
5.5105        -333.0163    -336.2689       3.2526   344.7
5.5110        -333.0225    -336.2482       3.2256   341.8
5.5115        -333.0304    -336.2699       3.2395   343.3
5.5120        -333.0395    -336.3283       3.2888   348.5
5.5125        -333.0486    -336.4005       3.3519   355.2
5.5130        -333.0572    -336.4621       3.4050   360.8
5.5135        -333.0653    -336.4989       3.4336   363.9
5.5140        -333.0735    -336.5095       3.4360   364.1
5.5145        -333.0816    -336.5001       3.4185   362.3
5.5150        -333.0898    -336.4810       3.3912   359.4
5.5155        -333.0978    -336.4639       3.3661   356.7
5.5160        -333.1065    -336.4620       3.3555   355.6
5.5165        -333.1160    -336.4835       3.3675   356.9
5.5170        -333.1266    -336.5263       3.3998   360.3
5.5175        -333.1381    -336.5755       3.4374   364.3
5.5180        -333.1494    -336.6084       3.4590   366.6
5.5185        -333.1601    -336.6090       3.4489   365.5
5.5190        -333.1695    -336.5772       3.4077   361.1
5.5195        -333.1785    -336.5322       3.3537   355.4
5.5200        -333.1873    -336.5013       3.3139   351.2
5.5205        -333.1978    -336.5056       3.3078   350.6
5.5210        -333.2097    -336.5444       3.3348   353.4
5.5215        -333.2225    -336.5971       3.3746   357.6
5.5220        -333.2350    -336.6332       3.3982   360.1
5.5225        -333.2465    -336.6292       3.3827   358.5
5.5230        -333.2571    -336.5788       3.3218   352.0
5.5235        -333.2667    -336.4926       3.2259   341.9
5.5240        -333.2765    -336.3909       3.1144   330.1
5.5245        -333.2857    -336.2910       3.0053   318.5
5.5250        -333.2946    -336.2082       2.9135   308.8
5.5255        -333.3035    -336.1521       2.8486   301.9
5.5260        -333.3120    -336.1258       2.8138   298.2
5.5265        -333.3202    -336.1281       2.8078   297.6
5.5270        -333.3285    -336.1528       2.8243   299.3
5.5275        -333.3367    -336.1869       2.8502   302.1
5.5280        -333.3444    -336.2136       2.8692   304.1
5.5285        -333.3506    -336.2199       2.8692   304.1
5.5290        -333.3550    -336.2091       2.8541   302.5
5.5295        -333.3588    -336.2042       2.8454   301.5
5.5300        -333.3636    -336.2296       2.8660   303.7
5.5305        -333.3696    -336.2896       2.9199   309.4
5.5310        -333.3760    -336.3620       2.9860   316.4
5.5315        -333.3808    -336.4165       3.0357   321.7
5.5320        -333.3838    -336.4399       3.0561   323.9
5.5325        -333.3859    -336.4425       3.0565   323.9
5.5330        -333.3881    -336.4462       3.0581   324.1
5.5335        -333.3909    -336.4685       3.0776   326.2
5.5340        -333.3942    -336.5132       3.1190   330.5
5.5345        -333.3978    -336.5747       3.1769   336.7
5.5350        -333.4016    -336.6406       3.2391   343.3
5.5355        -333.4048    -336.6961       3.2913   348.8
5.5360        -333.4082    -336.7318       3.3236   352.2
5.5365        -333.4113    -336.7419       3.3306   353.0
5.5370        -333.4138    -336.7259       3.3120   351.0
5.5375        -333.4160    -336.6897       3.2737   346.9
5.5380        -333.4177    -336.6478       3.2301   342.3
5.5385        -333.4194    -336.6216       3.2021   339.4
5.5390        -333.4211    -336.6319       3.2108   340.3
5.5395        -333.4241    -336.6942       3.2701   346.6
5.5400        -333.4287    -336.8040       3.3753   357.7
5.5405        -333.4347    -336.9334       3.4987   370.8
5.5410        -333.4403    -337.0397       3.5994   381.5
5.5415        -333.4457    -337.0876       3.6418   386.0
5.5420        -333.4492    -337.0615       3.6123   382.8
5.5425        -333.4519    -336.9789       3.5269   373.8
5.5430        -333.4549    -336.8764       3.4215   362.6
5.5435        -333.4589    -336.7895       3.3306   353.0
5.5440        -333.4637    -336.7408       3.2771   347.3
5.5445        -333.4700    -336.7375       3.2674   346.3
5.5450        -333.4768    -336.7670       3.2902   348.7
5.5455        -333.4840    -336.8079       3.3239   352.3
5.5460        -333.4906    -336.8353       3.3447   354.5
5.5465        -333.4971    -336.8294       3.3324   353.2
5.5470        -333.5022    -336.7799       3.2777   347.4
5.5475        -333.5064    -336.6964       3.1900   338.1
5.5480        -333.5103    -336.6043       3.0940   327.9
5.5485        -333.5142    -336.5323       3.0181   319.8
5.5490        -333.5192    -336.4968       2.9776   315.6
5.5495        -333.5245    -336.4938       2.9693   314.7
5.5500        -333.5292    -336.5101       2.9809   315.9
5.5505        -333.5332    -336.5339       3.0007   318.0
5.5510        -333.5372    -336.5575       3.0202   320.1
5.5515        -333.5413    -336.5693       3.0280   320.9
5.5520        -333.5443    -336.5559       3.0116   319.2
5.5525        -333.5456    -336.5163       2.9707   314.8
5.5530        -333.5459    -336.4687       2.9227   309.7
5.5535        -333.5465    -336.4397       2.8932   306.6
5.5540        -333.5480    -336.4485       2.9006   307.4
5.5545        -333.5506    -336.4953       2.9447   312.1
5.5550        -333.5535    -336.5583       3.0048   318.4
5.5555        -333.5556    -336.6056       3.0500   323.2
5.5560        -333.5563    -336.6116       3.0553   323.8
5.5565        -333.5558    -336.5693       3.0136   319.4
5.5570        -333.5537    -336.4926       2.9389   311.5
5.5575        -333.5515    -336.4106       2.8592   303.0
5.5580        -333.5501    -336.3494       2.7993   296.7
5.5585        -333.5488    -336.3178       2.7690   293.5
5.5590        -333.5471    -336.3132       2.7662   293.1
5.5595        -333.5447    -336.3313       2.7866   295.3
5.5600        -333.5415    -336.3696       2.8280   299.7
5.5605        -333.5390    -336.4255       2.8865   305.9
5.5610        -333.5364    -336.4843       2.9478   312.4
5.5615        -333.5330    -336.5233       2.9903   316.9
5.5620        -333.5277    -336.5277       3.0000   317.9
5.5625        -333.5211    -336.5019       2.9807   315.9
5.5630        -333.5147    -336.4658       2.9511   312.8
5.5635        -333.5079    -336.4404       2.9325   310.8
5.5640        -333.5015    -336.4398       2.9383   311.4
5.5645        -333.4956    -336.4653       2.9697   314.7
5.5650        -333.4896    -336.5073       3.0177   319.8
5.5655        -333.4829    -336.5523       3.0694   325.3
5.5660        -333.4753    -336.5905       3.1152   330.1
5.5665        -333.4668    -336.6234       3.1566   334.5
5.5670        -333.4582    -336.6610       3.2028   339.4
5.5675        -333.4512    -336.7092       3.2580   345.3
5.5680        -333.4443    -336.7553       3.3110   350.9
5.5685        -333.4372    -336.7783       3.3411   354.1
5.5690        -333.4295    -336.7596       3.3301   352.9
5.5695        -333.4200    -336.6967       3.2767   347.3
5.5700        -333.4090    -336.6169       3.2079   340.0
5.5705        -333.3991    -336.5665       3.1674   335.7
5.5710        -333.3912    -336.5784       3.1872   337.8
5.5715        -333.3856    -336.6501       3.2646   346.0
5.5720        -333.3800    -336.7433       3.3633   356.4
5.5725        -333.3731    -336.8140       3.4409   364.7
5.5730        -333.3643    -336.8364       3.4720   368.0
5.5735        -333.3553    -336.8101       3.4548   366.1
5.5740        -333.3462    -336.7486       3.4024   360.6
5.5745        -333.3379    -336.6694       3.3315   353.1
5.5750        -333.3295    -336.5869       3.2573   345.2
5.5755        -333.3216    -336.5152       3.1936   338.5
5.5760        -333.3137    -336.4679       3.1542   334.3
5.5765        -333.3066    -336.4549       3.1483   333.7
5.5770        -333.3000    -336.4744       3.1745   336.4
5.5775        -333.2937    -336.5147       3.2210   341.4
5.5780        -333.2875    -336.5572       3.2697   346.5
5.5785        -333.2809    -336.5822       3.3013   349.9
5.5790        -333.2738    -336.5751       3.3013   349.9
5.5795        -333.2661    -336.5319       3.2659   346.1
5.5800        -333.2568    -336.4640       3.2072   339.9
5.5805        -333.2472    -336.4008       3.1536   334.2
5.5810        -333.2387    -336.3780       3.1393   332.7
5.5815        -333.2323    -336.4148       3.1825   337.3
5.5820        -333.2268    -336.4984       3.2716   346.7
5.5825        -333.2210    -336.5944       3.3734   357.5
5.5830        -333.2140    -336.6666       3.4526   365.9
5.5835        -333.2057    -336.6966       3.4909   370.0
5.5840        -333.1968    -336.6888       3.4920   370.1
5.5845        -333.1880    -336.6608       3.4729   368.0
5.5850        -333.1795    -336.6334       3.4539   366.0
5.5855        -333.1727    -336.6224       3.4497   365.6
5.5860        -333.1663    -336.6293       3.4629   367.0
5.5865        -333.1609    -336.6452       3.4843   369.3
5.5870        -333.1551    -336.6553       3.5002   370.9
5.5875        -333.1498    -336.6486       3.4988   370.8
5.5880        -333.1444    -336.6184       3.4740   368.2
5.5885        -333.1392    -336.5648       3.4256   363.0
5.5890        -333.1338    -336.4921       3.3583   355.9
5.5895        -333.1287    -336.4097       3.2810   347.7
5.5900        -333.1229    -336.3314       3.2085   340.0
5.5905        -333.1177    -336.2791       3.1614   335.0
5.5910        -333.1130    -336.2708       3.1578   334.7
5.5915        -333.1098    -336.3121       3.2024   339.4
5.5920        -333.1082    -336.3840       3.2758   347.2
5.5925        -333.1067    -336.4412       3.3345   353.4
5.5930        -333.1029    -336.4394       3.3364   353.6
5.5935        -333.0966    -336.3674       3.2709   346.6
5.5940        -333.0888    -336.2533       3.1645   335.4
5.5945        -333.0815    -336.1483       3.0667   325.0
5.5950        -333.0757    -336.0988       3.0231   320.4
5.5955        -333.0716    -336.1235       3.0519   323.4
5.5960        -333.0684    -336.2094       3.1410   332.9
5.5965        -333.0648    -336.3256       3.2608   345.6
5.5970        -333.0602    -336.4394       3.3792   358.1
5.5975        -333.0553    -336.5268       3.4715   367.9
5.5980        -333.0499    -336.5747       3.5248   373.5
5.5985        -333.0442    -336.5792       3.5350   374.6
5.5990        -333.0389    -336.5449       3.5060   371.6
5.5995        -333.0334    -336.4806       3.4472   365.3
5.6000        -333.0271    -336.4059       3.3789   358.1
5.6005        -333.0210    -336.3549       3.3339   353.3
5.6010        -333.0156    -336.3630       3.3473   354.7
5.6015        -333.0128    -336.4523       3.4395   364.5
5.6020        -333.0129    -336.6081       3.5952   381.0
5.6025        -333.0139    -336.7754       3.7616   398.6
5.6030        -333.0142    -336.8889       3.8747   410.6
5.6035        -333.0119    -336.9077       3.8957   412.9
5.6040        -333.0093    -336.8368       3.8275   405.6
5.6045        -333.0067    -336.7086       3.7019   392.3
5.6050        -333.0048    -336.5641       3.5592   377.2
5.6055        -333.0044    -336.4398       3.4354   364.1
5.6060        -333.0052    -336.3588       3.3536   355.4
