Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.0440        -332.0050    -335.7188       3.7138   393.6
1.0445        -331.9987    -335.8385       3.8398   406.9
1.0450        -331.9933    -335.9379       3.9446   418.0
1.0455        -331.9882    -335.9840       3.9958   423.5
1.0460        -331.9829    -335.9578       3.9749   421.3
1.0465        -331.9771    -335.8601       3.8830   411.5
1.0470        -331.9714    -335.7162       3.7448   396.9
1.0475        -331.9655    -335.5710       3.6055   382.1
1.0480        -331.9614    -335.4779       3.5165   372.7
1.0485        -331.9597    -335.4726       3.5129   372.3
1.0490        -331.9611    -335.5572       3.5961   381.1
1.0495        -331.9641    -335.6931       3.7290   395.2
1.0500        -331.9671    -335.8212       3.8541   408.5
1.0505        -331.9693    -335.8916       3.9223   415.7
1.0510        -331.9698    -335.8820       3.9122   414.6
1.0515        -331.9699    -335.8045       3.8346   406.4
1.0520        -331.9709    -335.6934       3.7226   394.5
1.0525        -331.9727    -335.5876       3.6148   383.1
1.0530        -331.9758    -335.5183       3.5425   375.4
1.0535        -331.9801    -335.5024       3.5224   373.3
1.0540        -331.9858    -335.5399       3.5541   376.7
1.0545        -331.9928    -335.6133       3.6206   383.7
1.0550        -332.0005    -335.6950       3.6945   391.5
1.0555        -332.0083    -335.7564       3.7482   397.2
1.0560        -332.0163    -335.7786       3.7622   398.7
1.0565        -332.0238    -335.7548       3.7310   395.4
1.0570        -332.0320    -335.6967       3.6647   388.4
1.0575        -332.0402    -335.6206       3.5804   379.4
1.0580        -332.0483    -335.5454       3.4971   370.6
1.0585        -332.0559    -335.4962       3.4403   364.6
1.0590        -332.0649    -335.5007       3.4358   364.1
1.0595        -332.0764    -335.5670       3.4906   369.9
1.0600        -332.0902    -335.6709       3.5807   379.5
1.0605        -332.1045    -335.7627       3.6583   387.7
1.0610        -332.1178    -335.7961       3.6783   389.8
1.0615        -332.1296    -335.7517       3.6220   383.9
1.0620        -332.1398    -335.6422       3.5024   371.2
1.0625        -332.1495    -335.5041       3.3546   355.5
1.0630        -332.1597    -335.3790       3.2194   341.2
1.0635        -332.1700    -335.2997       3.1298   331.7
1.0640        -332.1814    -335.2832       3.1018   328.7
1.0645        -332.1948    -335.3214       3.1267   331.4
1.0650        -332.2081    -335.3813       3.1733   336.3
1.0655        -332.2211    -335.4253       3.2041   339.6
1.0660        -332.2327    -335.4254       3.1927   338.4
1.0665        -332.2433    -335.3734       3.1301   331.7
1.0670        -332.2525    -335.2768       3.0243   320.5
1.0675        -332.2601    -335.1583       2.8983   307.2
1.0680        -332.2667    -335.0519       2.7852   295.2
1.0685        -332.2735    -334.9937       2.7202   288.3
1.0690        -332.2813    -335.0058       2.7245   288.7
1.0695        -332.2900    -335.0848       2.7948   296.2
1.0700        -332.2996    -335.2034       2.9038   307.7
1.0705        -332.3092    -335.3185       3.0093   318.9
1.0710        -332.3170    -335.3887       3.0717   325.5
1.0715        -332.3232    -335.3955       3.0723   325.6
1.0720        -332.3279    -335.3446       3.0167   319.7
1.0725        -332.3316    -335.2612       2.9296   310.5
1.0730        -332.3348    -335.1799       2.8451   301.5
1.0735        -332.3387    -335.1323       2.7936   296.1
1.0740        -332.3429    -335.1327       2.7898   295.7
1.0745        -332.3471    -335.1800       2.8329   300.2
1.0750        -332.3516    -335.2620       2.9104   308.4
1.0755        -332.3563    -335.3589       3.0026   318.2
1.0760        -332.3612    -335.4434       3.0821   326.6
1.0765        -332.3653    -335.4841       3.1188   330.5
1.0770        -332.3672    -335.4625       3.0953   328.0
1.0775        -332.3675    -335.3865       3.0190   319.9
1.0780        -332.3669    -335.2858       2.9189   309.3
1.0785        -332.3671    -335.1974       2.8303   299.9
1.0790        -332.3669    -335.1454       2.7785   294.5
1.0795        -332.3678    -335.1414       2.7736   293.9
1.0800        -332.3683    -335.1805       2.8121   298.0
1.0805        -332.3691    -335.2495       2.8804   305.3
1.0810        -332.3696    -335.3279       2.9582   313.5
1.0815        -332.3694    -335.3918       3.0224   320.3
1.0820        -332.3683    -335.4222       3.0540   323.7
1.0825        -332.3665    -335.4109       3.0444   322.6
1.0830        -332.3637    -335.3586       2.9949   317.4
1.0835        -332.3606    -335.2758       2.9152   308.9
1.0840        -332.3562    -335.1803       2.8241   299.3
1.0845        -332.3517    -335.0994       2.7477   291.2
1.0850        -332.3481    -335.0566       2.7085   287.0
1.0855        -332.3445    -335.0589       2.7144   287.7
1.0860        -332.3405    -335.1008       2.7603   292.5
1.0865        -332.3358    -335.1721       2.8363   300.6
1.0870        -332.3309    -335.2625       2.9316   310.7
1.0875        -332.3259    -335.3561       3.0302   321.1
1.0880        -332.3208    -335.4285       3.1077   329.4
1.0885        -332.3140    -335.4548       3.1409   332.9
1.0890        -332.3051    -335.4291       3.1240   331.1
1.0895        -332.2947    -335.3731       3.0784   326.2
1.0900        -332.2846    -335.3284       3.0438   322.6
1.0905        -332.2762    -335.3310       3.0547   323.7
1.0910        -332.2700    -335.3853       3.1153   330.2
1.0915        -332.2642    -335.4624       3.1981   338.9
1.0920        -332.2580    -335.5202       3.2622   345.7
1.0925        -332.2500    -335.5242       3.2743   347.0
1.0930        -332.2402    -335.4646       3.2244   341.7
1.0935        -332.2292    -335.3591       3.1298   331.7
1.0940        -332.2184    -335.2437       3.0253   320.6
1.0945        -332.2091    -335.1547       2.9456   312.2
1.0950        -332.2008    -335.1065       2.9057   307.9
1.0955        -332.1924    -335.0949       2.9025   307.6
1.0960        -332.1834    -335.1108       2.9275   310.2
1.0965        -332.1735    -335.1478       2.9743   315.2
1.0970        -332.1641    -335.2023       3.0383   322.0
1.0975        -332.1550    -335.2607       3.1056   329.1
1.0980        -332.1462    -335.2957       3.1495   333.8
1.0985        -332.1349    -335.2800       3.1451   333.3
1.0990        -332.1208    -335.2178       3.0971   328.2
1.0995        -332.1060    -335.1514       3.0454   322.7
1.1000        -332.0929    -335.1303       3.0375   321.9
1.1005        -332.0818    -335.1778       3.0960   328.1
1.1010        -332.0720    -335.2812       3.2092   340.1
1.1015        -332.0609    -335.4027       3.3417   354.1
1.1020        -332.0494    -335.5054       3.4560   366.3
1.1025        -332.0359    -335.5625       3.5266   373.7
1.1030        -332.0219    -335.5697       3.5478   376.0
1.1035        -332.0084    -335.5372       3.5288   374.0
1.1040        -331.9949    -335.4793       3.4844   369.3
1.1045        -331.9819    -335.4122       3.4304   363.5
1.1050        -331.9693    -335.3520       3.3827   358.5
1.1055        -331.9569    -335.3135       3.3567   355.7
1.1060        -331.9454    -335.3090       3.3636   356.5
1.1065        -331.9343    -335.3433       3.4089   361.3
1.1070        -331.9237    -335.4147       3.4911   370.0
1.1075        -331.9142    -335.5132       3.5990   381.4
1.1080        -331.9049    -335.6173       3.7124   393.4
1.1085        -331.8962    -335.7010       3.8048   403.2
1.1090        -331.8870    -335.7400       3.8530   408.3
1.1095        -331.8779    -335.7237       3.8458   407.6
1.1100        -331.8679    -335.6598       3.7919   401.9
1.1105        -331.8575    -335.5798       3.7223   394.5
1.1110        -331.8486    -335.5302       3.6816   390.2
1.1115        -331.8423    -335.5466       3.7043   392.6
1.1120        -331.8395    -335.6280       3.7885   401.5
1.1125        -331.8386    -335.7299       3.8912   412.4
1.1130        -331.8374    -335.7891       3.9517   418.8
1.1135        -331.8346    -335.7602       3.9257   416.0
1.1140        -331.8300    -335.6416       3.8116   403.9
1.1145        -331.8254    -335.4700       3.6446   386.2
1.1150        -331.8219    -335.2972       3.4752   368.3
1.1155        -331.8205    -335.1678       3.3474   354.7
1.1160        -331.8208    -335.1014       3.2806   347.7
1.1165        -331.8221    -335.0916       3.2695   346.5
1.1170        -331.8243    -335.1142       3.2899   348.7
1.1175        -331.8258    -335.1364       3.3106   350.8
1.1180        -331.8269    -335.1341       3.3072   350.5
1.1185        -331.8264    -335.0966       3.2702   346.6
1.1190        -331.8250    -335.0323       3.2073   339.9
1.1195        -331.8234    -334.9638       3.1404   332.8
1.1200        -331.8218    -334.9187       3.0969   328.2
1.1205        -331.8206    -334.9248       3.1042   329.0
1.1210        -331.8208    -334.9975       3.1767   336.7
1.1215        -331.8229    -335.1259       3.3030   350.0
1.1220        -331.8261    -335.2705       3.4444   365.0
1.1225        -331.8283    -335.3778       3.5496   376.2
1.1230        -331.8285    -335.4104       3.5819   379.6
1.1235        -331.8271    -335.3656       3.5386   375.0
1.1240        -331.8255    -335.2726       3.4472   365.3
1.1245        -331.8245    -335.1695       3.3450   354.5
1.1250        -331.8236    -335.0902       3.2666   346.2
1.1255        -331.8239    -335.0627       3.2388   343.2
1.1260        -331.8254    -335.0986       3.2732   346.9
1.1265        -331.8283    -335.1891       3.3608   356.2
1.1270        -331.8321    -335.3060       3.4738   368.1
1.1275        -331.8363    -335.4082       3.5719   378.5
1.1280        -331.8397    -335.4566       3.6169   383.3
1.1285        -331.8414    -335.4334       3.5919   380.7
1.1290        -331.8418    -335.3521       3.5104   372.0
1.1295        -331.8417    -335.2543       3.4126   361.7
1.1300        -331.8426    -335.1924       3.3498   355.0
1.1305        -331.8458    -335.2035       3.3577   355.8
1.1310        -331.8514    -335.2907       3.4393   364.5
1.1315        -331.8582    -335.4227       3.5645   377.8
1.1320        -331.8649    -335.5546       3.6896   391.0
1.1325        -331.8717    -335.6488       3.7771   400.3
1.1330        -331.8780    -335.6810       3.8030   403.0
1.1335        -331.8844    -335.6461       3.7617   398.7
1.1340        -331.8903    -335.5537       3.6634   388.2
1.1345        -331.8958    -335.4294       3.5336   374.5
1.1350        -331.9018    -335.3094       3.4076   361.1
1.1355        -331.9087    -335.2241       3.3154   351.4
1.1360        -331.9168    -335.1885       3.2717   346.7
1.1365        -331.9259    -335.1979       3.2719   346.8
1.1370        -331.9355    -335.2310       3.2955   349.2
1.1375        -331.9454    -335.2583       3.3129   351.1
1.1380        -331.9546    -335.2518       3.2971   349.4
1.1385        -331.9618    -335.1988       3.2369   343.0
1.1390        -331.9675    -335.1126       3.1451   333.3
1.1395        -331.9720    -335.0291       3.0571   324.0
1.1400        -331.9773    -334.9938       3.0165   319.7
1.1405        -331.9846    -335.0320       3.0474   323.0
1.1410        -331.9940    -335.1294       3.1354   332.3
1.1415        -332.0033    -335.2416       3.2383   343.2
1.1420        -332.0111    -335.3248       3.3137   351.2
1.1425        -332.0182    -335.3568       3.3387   353.8
1.1430        -332.0240    -335.3354       3.3114   350.9
1.1435        -332.0290    -335.2770       3.2479   344.2
1.1440        -332.0339    -335.2110       3.1772   336.7
1.1445        -332.0390    -335.1701       3.1311   331.8
1.1450        -332.0456    -335.1752       3.1296   331.7
1.1455        -332.0534    -335.2245       3.1712   336.1
1.1460        -332.0616    -335.2972       3.2356   342.9
1.1465        -332.0694    -335.3660       3.2966   349.4
1.1470        -332.0771    -335.4102       3.3331   353.2
1.1475        -332.0844    -335.4153       3.3309   353.0
1.1480        -332.0905    -335.3775       3.2870   348.3
1.1485        -332.0964    -335.3092       3.2128   340.5
1.1490        -332.1008    -335.2310       3.1302   331.7
1.1495        -332.1052    -335.1752       3.0700   325.4
1.1500        -332.1103    -335.1715       3.0612   324.4
1.1505        -332.1166    -335.2310       3.1144   330.1
1.1510        -332.1248    -335.3403       3.2155   340.8
1.1515        -332.1333    -335.4625       3.3291   352.8
1.1520        -332.1409    -335.5560       3.4151   361.9
1.1525        -332.1474    -335.5951       3.4477   365.4
1.1530        -332.1535    -335.5752       3.4217   362.6
1.1535        -332.1581    -335.5093       3.3512   355.1
1.1540        -332.1626    -335.4300       3.2674   346.3
1.1545        -332.1678    -335.3730       3.2051   339.7
1.1550        -332.1739    -335.3604       3.1866   337.7
1.1555        -332.1815    -335.3951       3.2136   340.6
1.1560        -332.1894    -335.4574       3.2679   346.3
1.1565        -332.1975    -335.5198       3.3223   352.1
1.1570        -332.2051    -335.5585       3.3533   355.4
1.1575        -332.2121    -335.5592       3.3471   354.7
1.1580        -332.2190    -335.5213       3.3024   350.0
1.1585        -332.2252    -335.4515       3.2262   341.9
1.1590        -332.2312    -335.3609       3.1298   331.7
1.1595        -332.2364    -335.2626       3.0261   320.7
1.1600        -332.2410    -335.1732       2.9321   310.7
1.1605        -332.2452    -335.1130       2.8678   303.9
1.1610        -332.2494    -335.0984       2.8490   301.9
1.1615        -332.2542    -335.1360       2.8818   305.4
1.1620        -332.2592    -335.2178       2.9586   313.5
1.1625        -332.2643    -335.3259       3.0617   324.5
1.1630        -332.2691    -335.4388       3.1697   335.9
1.1635        -332.2739    -335.5357       3.2618   345.7
1.1640        -332.2783    -335.5968       3.3185   351.7
1.1645        -332.2823    -335.6089       3.3266   352.5
1.1650        -332.2858    -335.5713       3.2855   348.2
1.1655        -332.2881    -335.4959       3.2078   340.0
1.1660        -332.2900    -335.4083       3.1183   330.5
1.1665        -332.2919    -335.3387       3.0469   322.9
1.1670        -332.2946    -335.3117       3.0171   319.7
1.1675        -332.2981    -335.3358       3.0378   321.9
1.1680        -332.3028    -335.4007       3.0979   328.3
1.1685        -332.3081    -335.4748       3.1666   335.6
1.1690        -332.3123    -335.5185       3.2061   339.8
1.1695        -332.3150    -335.5058       3.1908   338.2
1.1700        -332.3159    -335.4351       3.1193   330.6
1.1705        -332.3153    -335.3312       3.0159   319.6
1.1710        -332.3150    -335.2352       2.9203   309.5
1.1715        -332.3160    -335.1789       2.8629   303.4
1.1720        -332.3175    -335.1703       2.8529   302.3
1.1725        -332.3190    -335.2010       2.8820   305.4
1.1730        -332.3200    -335.2550       2.9350   311.0
1.1735        -332.3205    -335.3168       2.9963   317.5
1.1740        -332.3207    -335.3709       3.0502   323.3
1.1745        -332.3203    -335.4030       3.0827   326.7
1.1750        -332.3195    -335.4049       3.0854   327.0
1.1755        -332.3176    -335.3717       3.0540   323.7
1.1760        -332.3151    -335.3112       2.9960   317.5
1.1765        -332.3118    -335.2417       2.9299   310.5
1.1770        -332.3088    -335.1865       2.8777   305.0
1.1775        -332.3063    -335.1625       2.8562   302.7
1.1780        -332.3045    -335.1712       2.8667   303.8
1.1785        -332.3027    -335.1978       2.8951   306.8
1.1790        -332.3008    -335.2186       2.9178   309.2
1.1795        -332.2976    -335.2077       2.9101   308.4
1.1800        -332.2925    -335.1539       2.8613   303.2
1.1805        -332.2861    -335.0670       2.7809   294.7
1.1810        -332.2783    -334.9760       2.6978   285.9
1.1815        -332.2707    -334.9229       2.6522   281.1
1.1820        -332.2645    -334.9365       2.6719   283.2
1.1825        -332.2600    -335.0148       2.7548   291.9
1.1830        -332.2554    -335.1237       2.8683   304.0
1.1835        -332.2490    -335.2163       2.9674   314.5
1.1840        -332.2402    -335.2615       3.0213   320.2
1.1845        -332.2297    -335.2564       3.0267   320.8
1.1850        -332.2188    -335.2196       3.0009   318.0
1.1855        -332.2080    -335.1744       2.9664   314.4
1.1860        -332.1973    -335.1388       2.9415   311.7
1.1865        -332.1864    -335.1250       2.9386   311.4
1.1870        -332.1763    -335.1388       2.9624   314.0
1.1875        -332.1665    -335.1715       3.0050   318.5
1.1880        -332.1565    -335.2014       3.0449   322.7
1.1885        -332.1460    -335.2017       3.0558   323.8
1.1890        -332.1339    -335.1538       3.0199   320.0
1.1895        -332.1212    -335.0566       2.9354   311.1
1.1900        -332.1072    -334.9241       2.8169   298.5
1.1905        -332.0924    -334.7874       2.6950   285.6
1.1910        -332.0778    -334.6884       2.6106   276.7
1.1915        -332.0642    -334.6639       2.5997   275.5
1.1920        -332.0519    -334.7285       2.6766   283.7
1.1925        -332.0403    -334.8643       2.8240   299.3
1.1930        -332.0280    -335.0246       2.9966   317.6
1.1935        -332.0135    -335.1536       3.1401   332.8
1.1940        -331.9965    -335.2114       3.2149   340.7
1.1945        -331.9767    -335.1894       3.2127   340.5
1.1950        -331.9562    -335.1143       3.1581   334.7
1.1955        -331.9367    -335.0283       3.0916   327.6
1.1960        -331.9183    -334.9646       3.0462   322.8
1.1965        -331.9006    -334.9383       3.0377   321.9
1.1970        -331.8830    -334.9519       3.0689   325.2
1.1975        -331.8650    -335.0015       3.1365   332.4
1.1980        -331.8471    -335.0775       3.2303   342.3
1.1985        -331.8292    -335.1587       3.3295   352.9
1.1990        -331.8101    -335.2195       3.4094   361.3
1.1995        -331.7896    -335.2437       3.4541   366.1
1.2000        -331.7685    -335.2318       3.4633   367.0
1.2005        -331.7471    -335.1986       3.4515   365.8
1.2010        -331.7265    -335.1636       3.4371   364.3
1.2015        -331.7066    -335.1404       3.4338   363.9
1.2020        -331.6878    -335.1339       3.4461   365.2
1.2025        -331.6684    -335.1403       3.4719   367.9
1.2030        -331.6497    -335.1585       3.5087   371.8
1.2035        -331.6314    -335.1823       3.5509   376.3
1.2040        -331.6130    -335.2012       3.5882   380.3
1.2045        -331.5935    -335.2111       3.6176   383.4
1.2050        -331.5743    -335.2243       3.6500   386.8
1.2055        -331.5557    -335.2572       3.7014   392.3
1.2060        -331.5390    -335.3170       3.7781   400.4
1.2065        -331.5234    -335.3918       3.8684   410.0
1.2070        -331.5083    -335.4574       3.9491   418.5
1.2075        -331.4933    -335.4915       3.9982   423.7
1.2080        -331.4796    -335.4798       4.0001   423.9
1.2085        -331.4663    -335.4111       3.9448   418.1
1.2090        -331.4534    -335.2861       3.8327   406.2
1.2095        -331.4388    -335.1276       3.6888   390.9
1.2100        -331.4247    -334.9921       3.5673   378.1
1.2105        -331.4135    -334.9439       3.5304   374.1
1.2110        -331.4075    -335.0108       3.6034   381.9
1.2115        -331.4036    -335.1498       3.7462   397.0
1.2120        -331.3990    -335.2819       3.8829   411.5
1.2125        -331.3917    -335.3480       3.9563   419.3
1.2130        -331.3829    -335.3363       3.9534   419.0
1.2135        -331.3748    -335.2725       3.8977   413.1
1.2140        -331.3679    -335.1950       3.8271   405.6
1.2145        -331.3630    -335.1367       3.7738   399.9
1.2150        -331.3605    -335.1127       3.7522   397.6
1.2155        -331.3592    -335.1171       3.7579   398.2
1.2160        -331.3581    -335.1354       3.7773   400.3
1.2165        -331.3579    -335.1556       3.7977   402.5
1.2170        -331.3583    -335.1675       3.8092   403.7
1.2175        -331.3582    -335.1651       3.8069   403.4
1.2180        -331.3592    -335.1547       3.7956   402.2
1.2185        -331.3602    -335.1467       3.7865   401.3
1.2190        -331.3626    -335.1569       3.7943   402.1
1.2195        -331.3668    -335.1955       3.8287   405.8
1.2200        -331.3731    -335.2595       3.8864   411.9
1.2205        -331.3814    -335.3293       3.9479   418.4
1.2210        -331.3894    -335.3749       3.9854   422.4
1.2215        -331.3966    -335.3855       3.9890   422.7
1.2220        -331.4034    -335.3795       3.9761   421.4
1.2225        -331.4131    -335.3860       3.9729   421.0
1.2230        -331.4256    -335.4125       3.9869   422.5
1.2235        -331.4391    -335.4432       4.0040   424.3
1.2240        -331.4527    -335.4609       4.0082   424.8
1.2245        -331.4675    -335.4604       3.9929   423.2
1.2250        -331.4826    -335.4423       3.9597   419.6
1.2255        -331.4988    -335.4124       3.9136   414.8
1.2260        -331.5162    -335.3733       3.8571   408.8
1.2265        -331.5337    -335.3248       3.7911   401.8
1.2270        -331.5520    -335.2670       3.7150   393.7
1.2275        -331.5701    -335.1980       3.6279   384.5
1.2280        -331.5881    -335.1225       3.5344   374.6
1.2285        -331.6054    -335.0530       3.4476   365.4
1.2290        -331.6229    -335.0088       3.3859   358.8
1.2295        -331.6412    -335.0037       3.3625   356.3
1.2300        -331.6611    -335.0350       3.3739   357.6
1.2305        -331.6816    -335.0832       3.4016   360.5
1.2310        -331.7020    -335.1246       3.4226   362.7
1.2315        -331.7223    -335.1409       3.4186   362.3
1.2320        -331.7415    -335.1247       3.3831   358.5
1.2325        -331.7592    -335.0858       3.3266   352.5
1.2330        -331.7761    -335.0523       3.2762   347.2
1.2335        -331.7943    -335.0573       3.2630   345.8
1.2340        -331.8144    -335.1138       3.2995   349.7
1.2345        -331.8363    -335.2043       3.3680   356.9
1.2350        -331.8585    -335.2893       3.4308   363.6
1.2355        -331.8800    -335.3327       3.4527   365.9
1.2360        -331.8997    -335.3198       3.4201   362.5
1.2365        -331.9179    -335.2646       3.3466   354.7
1.2370        -331.9357    -335.1983       3.2626   345.8
1.2375        -331.9535    -335.1555       3.2020   339.3
1.2380        -331.9720    -335.1629       3.1909   338.2
1.2385        -331.9919    -335.2287       3.2368   343.0
1.2390        -332.0137    -335.3402       3.3265   352.5
1.2395        -332.0357    -335.4673       3.4316   363.7
1.2400        -332.0586    -335.5810       3.5225   373.3
1.2405        -332.0812    -335.6556       3.5744   378.8
1.2410        -332.1033    -335.6813       3.5781   379.2
1.2415        -332.1252    -335.6664       3.5412   375.3
1.2420        -332.1468    -335.6283       3.4816   369.0
1.2425        -332.1686    -335.5903       3.4217   362.6
1.2430        -332.1912    -335.5693       3.3782   358.0
1.2435        -332.2146    -335.5690       3.3544   355.5
1.2440        -332.2380    -335.5812       3.3432   354.3
1.2445        -332.2608    -335.5980       3.3372   353.7
1.2450        -332.2846    -335.6146       3.3300   352.9
1.2455        -332.3090    -335.6183       3.3093   350.7
1.2460        -332.3324    -335.5910       3.2586   345.3
1.2465        -332.3541    -335.5244       3.1703   336.0
1.2470        -332.3735    -335.4271       3.0536   323.6
1.2475        -332.3921    -335.3259       2.9338   310.9
1.2480        -332.4100    -335.2515       2.8415   301.1
1.2485        -332.4282    -335.2254       2.7972   296.4
1.2490        -332.4465    -335.2501       2.8035   297.1
1.2495        -332.4652    -335.3138       2.8487   301.9
1.2500        -332.4842    -335.3964       2.9122   308.6
1.2505        -332.5028    -335.4717       2.9689   314.6
1.2510        -332.5194    -335.5224       3.0030   318.2
1.2515        -332.5355    -335.5545       3.0190   319.9
1.2520        -332.5514    -335.5873       3.0359   321.7
1.2525        -332.5685    -335.6360       3.0676   325.1
1.2530        -332.5864    -335.6955       3.1090   329.5
1.2535        -332.6046    -335.7468       3.1422   333.0
1.2540        -332.6215    -335.7709       3.1494   333.8
1.2545        -332.6377    -335.7625       3.1248   331.2
1.2550        -332.6528    -335.7304       3.0775   326.1
1.2555        -332.6676    -335.6918       3.0241   320.5
1.2560        -332.6822    -335.6628       2.9806   315.9
1.2565        -332.6966    -335.6547       2.9581   313.5
1.2570        -332.7106    -335.6737       2.9631   314.0
1.2575        -332.7252    -335.7220       2.9968   317.6
1.2580        -332.7402    -335.7912       3.0510   323.3
1.2585        -332.7556    -335.8631       3.1076   329.3
1.2590        -332.7706    -335.9163       3.1457   333.4
1.2595        -332.7846    -335.9368       3.1522   334.1
1.2600        -332.7974    -335.9272       3.1298   331.7
1.2605        -332.8092    -335.9068       3.0976   328.3
1.2610        -332.8209    -335.9061       3.0852   327.0
1.2615        -332.8341    -335.9530       3.1189   330.5
1.2620        -332.8489    -336.0502       3.2014   339.3
1.2625        -332.8653    -336.1737       3.3084   350.6
1.2630        -332.8817    -336.2841       3.4024   360.6
1.2635        -332.8975    -336.3477       3.4501   365.6
1.2640        -332.9122    -336.3475       3.4353   364.1
1.2645        -332.9255    -336.2883       3.3629   356.4
1.2650        -332.9379    -336.1955       3.2576   345.2
1.2655        -332.9499    -336.1055       3.1555   334.4
1.2660        -332.9622    -336.0545       3.0923   327.7
1.2665        -332.9759    -336.0649       3.0890   327.4
1.2670        -332.9911    -336.1311       3.1400   332.8
1.2675        -333.0068    -336.2223       3.2155   340.8
1.2680        -333.0221    -336.2987       3.2767   347.3
1.2685        -333.0370    -336.3297       3.2927   349.0
1.2690        -333.0496    -336.3033       3.2537   344.8
1.2695        -333.0613    -336.2352       3.1739   336.4
1.2700        -333.0718    -336.1544       3.0826   326.7
1.2705        -333.0831    -336.0978       3.0147   319.5
1.2710        -333.0949    -336.0886       2.9937   317.3
1.2715        -333.1076    -336.1315       3.0239   320.5
1.2720        -333.1210    -336.2127       3.0917   327.7
1.2725        -333.1348    -336.3064       3.1716   336.1
1.2730        -333.1485    -336.3826       3.2340   342.7
1.2735        -333.1617    -336.4157       3.2540   344.9
1.2740        -333.1740    -336.3914       3.2174   341.0
1.2745        -333.1853    -336.3076       3.1223   330.9
1.2750        -333.1944    -336.1775       2.9830   316.1
1.2755        -333.2026    -336.0315       2.8289   299.8
1.2760        -333.2105    -335.9037       2.6932   285.4
1.2765        -333.2182    -335.8205       2.6022   275.8
1.2770        -333.2269    -335.7922       2.5653   271.9
1.2775        -333.2356    -335.8037       2.5681   272.2
1.2780        -333.2435    -335.8262       2.5827   273.7
1.2785        -333.2499    -335.8338       2.5840   273.8
1.2790        -333.2544    -335.8133       2.5589   271.2
1.2795        -333.2575    -335.7684       2.5109   266.1
1.2800        -333.2598    -335.7138       2.4541   260.1
1.2805        -333.2618    -335.6657       2.4040   254.8
1.2810        -333.2634    -335.6344       2.3711   251.3
1.2815        -333.2643    -335.6232       2.3589   250.0
1.2820        -333.2646    -335.6327       2.3680   251.0
1.2825        -333.2644    -335.6602       2.3959   253.9
1.2830        -333.2637    -335.6980       2.4343   258.0
1.2835        -333.2618    -335.7341       2.4723   262.0
1.2840        -333.2590    -335.7608       2.5019   265.1
1.2845        -333.2549    -335.7767       2.5218   267.3
1.2850        -333.2499    -335.7872       2.5373   268.9
1.2855        -333.2447    -335.8008       2.5561   270.9
1.2860        -333.2393    -335.8203       2.5810   273.5
1.2865        -333.2337    -335.8394       2.6057   276.1
1.2870        -333.2270    -335.8456       2.6186   277.5
1.2875        -333.2189    -335.8322       2.6133   276.9
1.2880        -333.2092    -335.8054       2.5962   275.1
1.2885        -333.1989    -335.7845       2.5856   274.0
1.2890        -333.1883    -335.7885       2.6002   275.6
1.2895        -333.1785    -335.8255       2.6471   280.5
1.2900        -333.1685    -335.8844       2.7159   287.8
1.2905        -333.1570    -335.9431       2.7861   295.3
1.2910        -333.1443    -335.9850       2.8407   301.0
1.2915        -333.1299    -336.0042       2.8743   304.6
1.2920        -333.1151    -336.0080       2.8929   306.6
1.2925        -333.0999    -336.0041       2.9042   307.8
1.2930        -333.0844    -335.9973       2.9129   308.7
1.2935        -333.0689    -335.9895       2.9206   309.5
1.2940        -333.0527    -335.9814       2.9287   310.4
1.2945        -333.0355    -335.9773       2.9418   311.8
1.2950        -333.0182    -335.9852       2.9669   314.4
1.2955        -333.0014    -336.0075       3.0061   318.6
1.2960        -332.9850    -336.0335       3.0486   323.1
1.2965        -332.9677    -336.0421       3.0745   325.8
1.2970        -332.9487    -336.0183       3.0697   325.3
1.2975        -332.9282    -335.9681       3.0399   322.2
1.2980        -332.9074    -335.9195       3.0121   319.2
1.2985        -332.8875    -335.9033       3.0157   319.6
1.2990        -332.8690    -335.9338       3.0648   324.8
1.2995        -332.8509    -335.9996       3.1487   333.7
1.3000        -332.8322    -336.0710       3.2388   343.2
1.3005        -332.8120    -336.1174       3.3054   350.3
1.3010        -332.7903    -336.1201       3.3298   352.9
1.3015        -332.7674    -336.0816       3.3143   351.2
1.3020        -332.7440    -336.0260       3.2821   347.8
1.3025        -332.7215    -335.9835       3.2620   345.7
1.3030        -332.7002    -335.9749       3.2747   347.0
1.3035        -332.6792    -336.0056       3.3264   352.5
1.3040        -332.6585    -336.0698       3.4113   361.5
1.3045        -332.6375    -336.1539       3.5164   372.7
1.3050        -332.6167    -336.2392       3.6225   383.9
1.3055        -332.5960    -336.3010       3.7050   392.6
1.3060        -332.5741    -336.3156       3.7414   396.5
1.3065        -332.5518    -336.2747       3.7229   394.5
1.3070        -332.5295    -336.1883       3.6588   387.7
1.3075        -332.5080    -336.0826       3.5746   378.8
1.3080        -332.4876    -335.9869       3.4993   370.8
1.3085        -332.4691    -335.9230       3.4539   366.0
1.3090        -332.4512    -335.8987       3.4475   365.4
1.3095        -332.4345    -335.9114       3.4768   368.5
1.3100        -332.4182    -335.9462       3.5279   373.9
1.3105        -332.4022    -335.9813       3.5791   379.3
1.3110        -332.3857    -335.9939       3.6082   382.4
1.3115        -332.3682    -335.9718       3.6036   381.9
1.3120        -332.3507    -335.9199       3.5693   378.3
