       Step     Time          Energy         fmax
GPMin:   17 19:40:28       -4.931318        0.0229
GPMin:   18 19:40:32       -4.933140        0.0138
       Step     Time          Energy         fmax
GPMin:    0 19:40:40       -4.414993        0.6480
GPMin:    1 19:40:45       -4.625359        0.2490
GPMin:    2 19:40:50       -4.712492        0.1811
GPMin:    3 19:40:55       -4.759459        0.0982
GPMin:    4 19:41:00       -4.771924        0.0482
GPMin:    5 19:41:04       -4.776992        0.0424
GPMin:    6 19:41:08       -4.783860        0.0265
GPMin:    7 19:41:12       -4.787087        0.0226
GPMin:    8 19:41:16       -4.788899        0.0175
       Step     Time          Energy         fmax
GPMin:    0 19:41:24       -4.696441        0.4122
GPMin:    1 19:41:29       -4.767463        0.1464
GPMin:    2 19:41:35       -4.774782        0.1886
GPMin:    3 19:41:40       -4.788166        0.0684
GPMin:    4 19:41:45       -4.792532        0.0604
GPMin:    5 19:41:50       -4.796329        0.0321
GPMin:    6 19:41:54       -4.798643        0.0208
GPMin:    7 19:41:58       -4.799471        0.0175
       Step     Time          Energy         fmax
GPMin:    0 19:42:06       -4.577569        0.1914
GPMin:    1 19:42:11       -4.718175        0.1634
GPMin:    2 19:42:16       -4.799394        0.1177
GPMin:    3 19:42:21       -4.835532        0.0915
GPMin:    4 19:42:26       -4.854230        0.0783
GPMin:    5 19:42:31       -4.873153        0.0612
GPMin:    6 19:42:36       -4.884381        0.0317
GPMin:    7 19:42:40       -4.887689        0.0219
GPMin:    8 19:42:44       -4.889321        0.0149
       Step     Time          Energy         fmax
GPMin:    0 19:42:53       -4.722275        0.3202
GPMin:    1 19:42:58       -4.781331        0.1225
GPMin:    2 19:43:03       -4.783133        0.2355
GPMin:    3 19:43:08       -4.806184        0.1667
GPMin:    4 19:43:13       -4.822527        0.1512
GPMin:    5 19:43:19       -4.841311        0.0969
GPMin:    6 19:43:24       -4.862600        0.0810
GPMin:    7 19:43:29       -4.879261        0.0608
GPMin:    8 19:43:34       -4.884805        0.0528
GPMin:    9 19:43:38       -4.887784        0.0224
GPMin:   10 19:43:42       -4.889561        0.0257
GPMin:   11 19:43:45       -4.889993        0.0069
       Step     Time          Energy         fmax
GPMin:    0 19:43:53       -4.386729        0.3070
GPMin:    1 19:43:58       -4.444251        0.1168
GPMin:    2 19:44:03       -4.461389        0.0539
GPMin:    3 19:44:08       -4.485602        0.0737
GPMin:    4 19:44:13       -4.527639        0.1022
GPMin:    5 19:44:17       -4.592862        0.1372
GPMin:    6 19:44:22       -4.671618        0.1576
GPMin:    7 19:44:27       -4.750165        0.1521
GPMin:    8 19:44:32       -4.808312        0.1079
GPMin:    9 19:44:38       -4.841850        0.0898
GPMin:   10 19:44:42       -4.865121        0.0969
GPMin:   11 19:44:46       -4.886686        0.0605
GPMin:   12 19:44:51       -4.901104        0.0543
GPMin:   13 19:44:55       -4.912070        0.0559
GPMin:   14 19:44:59       -4.922039        0.0491
GPMin:   15 19:45:03       -4.927895        0.0300
GPMin:   16 19:45:07       -4.931086        0.0248
GPMin:   17 19:45:11       -4.932817        0.0221
GPMin:   18 19:45:15       -4.933572        0.0126
       Step     Time          Energy         fmax
GPMin:    0 19:45:23       -4.235462        0.6783
GPMin:    1 19:45:28       -4.453076        0.1094
GPMin:    2 19:45:33       -4.455164        0.1174
GPMin:    3 19:45:38       -4.473455        0.0177
       Step     Time          Energy         fmax
GPMin:    0 19:45:45       -4.730326        0.1721
GPMin:    1 19:45:50       -4.783624        0.1014
GPMin:    2 19:46:05       -4.801702        0.0355
GPMin:    3 19:46:19       -4.810205        0.0276
GPMin:    4 19:46:24       -4.819626        0.0372
GPMin:    5 19:46:30       -4.837996        0.0665
GPMin:    6 19:46:35       -4.851307        0.1482
GPMin:    7 19:46:40       -4.862793        0.1364
GPMin:    8 19:46:44       -4.874059        0.0456
GPMin:    9 19:46:48       -4.885003        0.0295
GPMin:   10 19:46:52       -4.889245        0.0158
       Step     Time          Energy         fmax
GPMin:    0 19:47:00       -4.119907        0.7007
GPMin:    1 19:47:05       -4.369987        0.1828
GPMin:    2 19:47:10       -4.429847        0.1112
GPMin:    3 19:47:14       -4.455008        0.0809
GPMin:    4 19:47:19       -4.463379        0.0258
GPMin:    5 19:47:23       -4.464319        0.0114
       Step     Time          Energy         fmax
GPMin:    0 19:47:31       -4.067799        0.1826
GPMin:    1 19:47:36       -4.145780        0.1377
GPMin:    2 19:47:42       -4.230733        0.1060
GPMin:    3 19:47:49       -4.285931        0.1112
GPMin:    4 19:47:54       -4.319441        0.0886
GPMin:    5 19:47:59       -4.341306        0.0790
GPMin:    6 19:48:04       -4.361407        0.0685
GPMin:    7 19:48:09       -4.383091        0.1444
GPMin:    8 19:48:13       -4.388103        0.1051
GPMin:    9 19:48:17       -4.395257        0.0785
GPMin:   10 19:48:22       -4.425209        0.1042
GPMin:   11 19:48:26       -4.439136        0.0747
GPMin:   12 19:48:31       -4.451655        0.0352
GPMin:   13 19:48:35       -4.455881        0.0479
GPMin:   14 19:48:39       -4.473145        0.0564
GPMin:   15 19:48:44       -4.497043        0.0772
GPMin:   16 19:48:48       -4.541060        0.1221
GPMin:   17 19:48:52       -4.606382        0.1476
GPMin:   18 19:48:56       -4.685698        0.1651
GPMin:   19 19:49:01       -4.765099        0.1602
GPMin:   20 19:49:06       -4.827408        0.1206
GPMin:   21 19:49:11       -4.857240        0.0784
GPMin:   22 19:49:15       -4.869551        0.0866
GPMin:   23 19:49:19       -4.885433        0.0907
GPMin:   24 19:49:23       -4.901621        0.0660
GPMin:   25 19:49:27       -4.910949        0.0464
GPMin:   26 19:49:30       -4.917161        0.0555
GPMin:   27 19:49:34       -4.925187        0.0425
GPMin:   28 19:49:38       -4.930602        0.0178
       Step     Time          Energy         fmax
GPMin:    0 19:49:46       -4.441820        0.2904
GPMin:    1 19:49:52       -4.561310        0.1768
GPMin:    2 19:49:57       -4.633212        0.1190
GPMin:    3 19:50:01       -4.676051        0.1066
GPMin:    4 19:50:06       -4.716396        0.0898
GPMin:    5 19:50:10       -4.750503        0.0698
GPMin:    6 19:50:15       -4.777543        0.0581
GPMin:    7 19:50:19       -4.801439        0.0483
GPMin:    8 19:50:24       -4.816218        0.0534
GPMin:    9 19:50:28       -4.827116        0.0562
GPMin:   10 19:50:33       -4.839272        0.0609
GPMin:   11 19:50:38       -4.850101        0.0695
GPMin:   12 19:50:43       -4.868262        0.0555
GPMin:   13 19:50:47       -4.875989        0.0589
GPMin:   14 19:50:51       -4.881522        0.0477
GPMin:   15 19:50:55       -4.885629        0.0298
GPMin:   16 19:50:59       -4.888330        0.0217
GPMin:   17 19:51:03       -4.889857        0.0129
       Step     Time          Energy         fmax
GPMin:    0 19:51:13       -3.896031        0.2993
GPMin:    1 19:51:19       -4.095449        0.2719
GPMin:    2 19:51:24       -4.209699        0.2426
GPMin:    3 19:51:29       -4.282552        0.2590
GPMin:    4 19:51:33       -4.359586        0.2916
GPMin:    5 19:51:38       -4.465347        0.3163
GPMin:    6 19:51:43       -4.567354        0.3184
GPMin:    7 19:51:48       -4.671637        0.2898
GPMin:    8 19:51:53       -4.753863        0.2203
GPMin:    9 19:51:57       -4.806661        0.1369
GPMin:   10 19:52:02       -4.829580        0.1168
GPMin:   11 19:52:06       -4.849786        0.0933
GPMin:   12 19:52:11       -4.868321        0.0753
GPMin:   13 19:52:15       -4.882976        0.0761
GPMin:   14 19:52:19       -4.895991        0.0639
GPMin:   15 19:52:23       -4.906782        0.0545
GPMin:   16 19:52:27       -4.917258        0.0475
GPMin:   17 19:52:31       -4.925370        0.0299
GPMin:   18 19:52:34       -4.928730        0.0313
GPMin:   19 19:52:38       -4.931221        0.0237
GPMin:   20 19:52:42       -4.932485        0.0212
GPMin:   21 19:52:45       -4.932927        0.0205
GPMin:   22 19:52:49       -4.933348        0.0169
       Step     Time          Energy         fmax
GPMin:    0 19:52:57       -4.161263        0.4182
GPMin:    1 19:53:02       -4.280246        0.1217
GPMin:    2 19:53:07       -4.322124        0.1372
GPMin:    3 19:53:12       -4.385313        0.1515
GPMin:    4 19:53:17       -4.444918        0.0995
GPMin:    5 19:53:22       -4.462929        0.0389
GPMin:    6 19:53:26       -4.464736        0.0332
GPMin:    7 19:53:30       -4.469063        0.0220
GPMin:    8 19:53:35       -4.471904        0.0162
       Step     Time          Energy         fmax
GPMin:    0 19:53:43       -3.995547        0.6109
GPMin:    1 19:53:48       -4.188117        0.2071
GPMin:    2 19:53:53       -4.256363        0.1420
GPMin:    3 19:53:58       -4.285846        0.1132
GPMin:    4 19:54:02       -4.323515        0.1236
GPMin:    5 19:54:07       -4.360999        0.1357
GPMin:    6 19:54:12       -4.401367        0.1375
GPMin:    7 19:54:17       -4.455591        0.1418
GPMin:    8 19:54:22       -4.496718        0.1161
GPMin:    9 19:54:27       -4.528985        0.0560
GPMin:   10 19:54:31       -4.533918        0.0446
GPMin:   11 19:54:36       -4.537940        0.0310
GPMin:   12 19:54:40       -4.540441        0.0203
GPMin:   13 19:54:44       -4.542544        0.0191
