      Step     Time          Energy         fmax
BFGS:   55 15:46:37       -5.194274        0.2023
BFGS:   56 15:46:37       -5.206712        0.1062
BFGS:   57 15:46:37       -5.208643        0.0650
BFGS:   58 15:46:37       -5.208881        0.0534
BFGS:   59 15:46:37       -5.209010        0.0490
      Step     Time          Energy         fmax
BFGS:    0 15:46:37       13.537380       29.8225
BFGS:    1 15:46:37        1.276056       14.4077
BFGS:    2 15:46:37       -1.044712        7.5038
BFGS:    3 15:46:37       -2.213876        3.1516
BFGS:    4 15:46:37       -2.678853        1.5401
BFGS:    5 15:46:37       -2.850984        0.7227
BFGS:    6 15:46:37       -2.890853        0.4179
BFGS:    7 15:46:37       -2.903369        0.3401
BFGS:    8 15:46:37       -2.916275        0.3902
BFGS:    9 15:46:37       -2.945053        0.4901
BFGS:   10 15:46:37       -3.009468        0.6985
BFGS:   11 15:46:37       -3.082974        1.4295
BFGS:   12 15:46:37       -3.120731        1.2498
BFGS:   13 15:46:37       -3.113166        1.9973
BFGS:   14 15:46:37       -3.279694        0.6787
BFGS:   15 15:46:37       -3.318163        0.4886
BFGS:   16 15:46:37       -3.363080        1.0712
BFGS:   17 15:46:37       -3.399142        0.9205
BFGS:   18 15:46:37       -3.465679        0.6600
BFGS:   19 15:46:37       -3.510003        0.5515
BFGS:   20 15:46:37       -3.526349        0.4697
BFGS:   21 15:46:37       -3.573916        0.2673
BFGS:   22 15:46:37       -3.587466        0.3079
BFGS:   23 15:46:37       -3.597263        0.4312
BFGS:   24 15:46:37       -3.611063        0.5896
BFGS:   25 15:46:37       -3.641162        0.7468
BFGS:   26 15:46:37       -3.723671        1.4533
BFGS:   27 15:46:37       -3.733968        2.4306
BFGS:   28 15:46:37       -3.814324        1.5071
BFGS:   29 15:46:37       -3.889087        1.2094
BFGS:   30 15:46:37       -3.979467        1.0827
BFGS:   31 15:46:37       -4.045555        0.5794
BFGS:   32 15:46:37       -4.064117        0.5448
BFGS:   33 15:46:37       -4.091927        0.4338
BFGS:   34 15:46:37       -4.103399        0.3577
BFGS:   35 15:46:37       -4.124316        0.3864
BFGS:   36 15:46:37       -4.135385        0.4653
BFGS:   37 15:46:37       -4.200405        0.9164
BFGS:   38 15:46:37       -4.330113        1.3438
BFGS:   39 15:46:37       -4.534948        1.1040
BFGS:   40 15:46:37       -4.420234        2.7679
BFGS:   41 15:46:37       -4.619541        0.9237
BFGS:   42 15:46:37       -4.665330        0.8528
BFGS:   43 15:46:37       -4.791760        1.2578
BFGS:   44 15:46:37       -4.846520        0.7608
BFGS:   45 15:46:37       -4.893146        0.5268
BFGS:   46 15:46:37       -4.979157        0.5128
BFGS:   47 15:46:37       -5.005772        0.4414
BFGS:   48 15:46:37       -5.033598        0.5317
BFGS:   49 15:46:37       -5.055253        0.4649
BFGS:   50 15:46:37       -5.085635        0.4921
BFGS:   51 15:46:37       -5.126929        0.5512
BFGS:   52 15:46:37       -5.187992        0.5252
BFGS:   53 15:46:37       -5.209205        0.3989
BFGS:   54 15:46:37       -5.215046        0.3898
BFGS:   55 15:46:37       -5.227934        0.2805
BFGS:   56 15:46:37       -5.235032        0.2014
BFGS:   57 15:46:37       -5.243294        0.1469
BFGS:   58 15:46:37       -5.244937        0.1122
BFGS:   59 15:46:37       -5.246299        0.1139
BFGS:   60 15:46:37       -5.247851        0.1154
BFGS:   61 15:46:37       -5.252492        0.1387
BFGS:   62 15:46:37       -5.258512        0.1615
BFGS:   63 15:46:37       -5.263447        0.1634
BFGS:   64 15:46:37       -5.265959        0.1720
BFGS:   65 15:46:37       -5.269577        0.1820
BFGS:   66 15:46:37       -5.277294        0.2444
BFGS:   67 15:46:37       -5.306327        0.4032
BFGS:   68 15:46:37       -5.323506        0.6405
BFGS:   69 15:46:37       -5.381727        0.4657
BFGS:   70 15:46:37       -5.439045        0.4512
BFGS:   71 15:46:37       -5.495878        0.4773
BFGS:   72 15:46:37       -5.551874        0.7846
BFGS:   73 15:46:37       -5.581062        0.5836
BFGS:   74 15:46:37       -5.574417        0.4746
BFGS:   75 15:46:37       -5.606331        0.3175
BFGS:   76 15:46:37       -5.620999        0.3684
BFGS:   77 15:46:37       -5.632524        0.3290
BFGS:   78 15:46:37       -5.645716        0.2098
BFGS:   79 15:46:37       -5.648106        0.1425
BFGS:   80 15:46:37       -5.649740        0.1022
BFGS:   81 15:46:37       -5.650533        0.0755
BFGS:   82 15:46:37       -5.650941        0.0744
BFGS:   83 15:46:37       -5.651205        0.0798
BFGS:   84 15:46:37       -5.651655        0.0774
BFGS:   85 15:46:37       -5.652091        0.0522
BFGS:   86 15:46:37       -5.652362        0.0184
      Step     Time          Energy         fmax
BFGS:    0 15:46:37       13.195332       32.8104
BFGS:    1 15:46:37       -0.078522        9.1811
BFGS:    2 15:46:37       -1.857909        5.5113
BFGS:    3 15:46:37       -2.926363        2.1373
BFGS:    4 15:46:37       -3.271175        0.9736
BFGS:    5 15:46:37       -3.379334        0.5358
BFGS:    6 15:46:37       -3.411809        0.5684
BFGS:    7 15:46:37       -3.434843        0.6183
BFGS:    8 15:46:37       -3.478436        0.7115
BFGS:    9 15:46:37       -3.569159        0.8740
BFGS:   10 15:46:37       -3.634424        1.5953
BFGS:   11 15:46:37       -3.756087        1.1080
BFGS:   12 15:46:37       -3.787978        2.4106
BFGS:   13 15:46:37       -3.943416        0.6743
BFGS:   14 15:46:37       -3.989062        0.6789
BFGS:   15 15:46:37       -4.019972        0.8911
BFGS:   16 15:46:37       -4.042596        0.7313
BFGS:   17 15:46:37       -4.139385        0.5318
BFGS:   18 15:46:37       -4.199294        0.7026
BFGS:   19 15:46:37       -4.221637        0.5156
BFGS:   20 15:46:37       -4.244335        0.4405
BFGS:   21 15:46:37       -4.284286        0.4042
BFGS:   22 15:46:37       -4.292147        0.2750
BFGS:   23 15:46:37       -4.298029        0.2485
BFGS:   24 15:46:37       -4.302128        0.2579
BFGS:   25 15:46:37       -4.315894        0.2243
BFGS:   26 15:46:37       -4.324205        0.2276
BFGS:   27 15:46:37       -4.327913        0.1450
BFGS:   28 15:46:37       -4.329042        0.1280
BFGS:   29 15:46:37       -4.330803        0.1236
BFGS:   30 15:46:37       -4.332205        0.0993
BFGS:   31 15:46:37       -4.333291        0.0871
BFGS:   32 15:46:37       -4.333819        0.0840
BFGS:   33 15:46:37       -4.334499        0.0931
BFGS:   34 15:46:37       -4.335643        0.1179
BFGS:   35 15:46:37       -4.337478        0.1503
BFGS:   36 15:46:37       -4.339874        0.1667
BFGS:   37 15:46:37       -4.342856        0.2128
BFGS:   38 15:46:37       -4.347218        0.2732
BFGS:   39 15:46:37       -4.362773        0.5193
BFGS:   40 15:46:37       -4.377374        0.9945
BFGS:   41 15:46:37       -4.384801        0.4826
BFGS:   42 15:46:37       -4.483750        0.4977
BFGS:   43 15:46:37       -4.575906        0.8058
BFGS:   44 15:46:37       -4.580371        1.0406
BFGS:   45 15:46:37       -4.633312        0.7863
BFGS:   46 15:46:37       -4.662509        0.7276
BFGS:   47 15:46:37       -4.709604        0.6025
BFGS:   48 15:46:37       -4.735020        0.3110
BFGS:   49 15:46:37       -4.741639        0.2347
BFGS:   50 15:46:37       -4.746267        0.1120
BFGS:   51 15:46:37       -4.747165        0.1108
BFGS:   52 15:46:37       -4.748674        0.0896
BFGS:   53 15:46:37       -4.749418        0.0407
