      Step     Time          Energy         fmax
BFGS:   72 15:46:41       -7.037302        0.4436
BFGS:   73 15:46:41       -7.061984        0.3202
BFGS:   74 15:46:41       -7.079797        0.2556
BFGS:   75 15:46:41       -7.120273        0.2813
BFGS:   76 15:46:41       -7.124892        0.1342
BFGS:   77 15:46:41       -7.127317        0.1039
BFGS:   78 15:46:41       -7.128655        0.0881
BFGS:   79 15:46:41       -7.129709        0.0730
BFGS:   80 15:46:41       -7.130809        0.0455
      Step     Time          Energy         fmax
BFGS:    0 15:46:41       17.164220       37.9719
BFGS:    1 15:46:41       -1.102963       11.2870
BFGS:    2 15:46:41       -3.029052        7.3653
BFGS:    3 15:46:41       -4.362887        2.1336
BFGS:    4 15:46:41       -4.705315        1.6256
BFGS:    5 15:46:41       -4.902637        0.9620
BFGS:    6 15:46:41       -4.967307        0.6562
BFGS:    7 15:46:41       -5.003817        0.6823
BFGS:    8 15:46:41       -5.046225        0.6699
BFGS:    9 15:46:41       -5.113034        0.6055
BFGS:   10 15:46:41       -5.178258        0.7822
BFGS:   11 15:46:41       -5.211803        0.7921
BFGS:   12 15:46:41       -5.311712        0.8556
BFGS:   13 15:46:41       -5.371069        0.6826
BFGS:   14 15:46:41       -5.430069        0.4841
BFGS:   15 15:46:41       -5.448801        0.3442
BFGS:   16 15:46:41       -5.459811        0.3786
BFGS:   17 15:46:41       -5.482108        0.4364
BFGS:   18 15:46:41       -5.511559        0.3924
BFGS:   19 15:46:41       -5.528865        0.3206
BFGS:   20 15:46:41       -5.537419        0.3061
BFGS:   21 15:46:41       -5.543758        0.2868
BFGS:   22 15:46:41       -5.554036        0.2758
BFGS:   23 15:46:41       -5.569243        0.3768
BFGS:   24 15:46:41       -5.591583        0.5791
BFGS:   25 15:46:41       -5.638174        0.8164
BFGS:   26 15:46:41       -5.699424        1.0174
BFGS:   27 15:46:41       -5.812119        1.2202
BFGS:   28 15:46:41       -5.971182        1.2155
BFGS:   29 15:46:41       -6.083362        1.9772
BFGS:   30 15:46:41       -6.173623        1.7695
BFGS:   31 15:46:41       -6.533167        0.7821
BFGS:   32 15:46:41       -6.632752        0.8473
BFGS:   33 15:46:41       -6.714529        0.8998
BFGS:   34 15:46:41       -6.737672        1.5646
BFGS:   35 15:46:41       -6.832661        0.6255
BFGS:   36 15:46:41       -6.869140        0.5401
BFGS:   37 15:46:41       -6.943182        0.4198
BFGS:   38 15:46:41       -6.956290        0.3584
BFGS:   39 15:46:41       -6.973608        0.3555
BFGS:   40 15:46:41       -7.000908        0.3859
BFGS:   41 15:46:41       -7.033854        0.4574
BFGS:   42 15:46:41       -7.051705        0.3660
BFGS:   43 15:46:41       -7.074027        0.3898
BFGS:   44 15:46:41       -7.080164        0.3846
BFGS:   45 15:46:41       -7.099482        0.3143
BFGS:   46 15:46:41       -7.109783        0.2758
BFGS:   47 15:46:41       -7.116370        0.1717
BFGS:   48 15:46:41       -7.117919        0.1812
BFGS:   49 15:46:41       -7.119327        0.1804
BFGS:   50 15:46:41       -7.121606        0.1703
BFGS:   51 15:46:41       -7.124661        0.1369
BFGS:   52 15:46:41       -7.126847        0.1193
BFGS:   53 15:46:41       -7.127651        0.1189
BFGS:   54 15:46:41       -7.128032        0.1069
BFGS:   55 15:46:41       -7.128463        0.0987
BFGS:   56 15:46:41       -7.129098        0.0996
BFGS:   57 15:46:41       -7.129696        0.0926
BFGS:   58 15:46:41       -7.130001        0.0814
BFGS:   59 15:46:41       -7.130148        0.0826
BFGS:   60 15:46:41       -7.130305        0.0797
BFGS:   61 15:46:41       -7.130523        0.0687
BFGS:   62 15:46:41       -7.130753        0.0472
      Step     Time          Energy         fmax
BFGS:    0 15:46:41       17.551846       29.0931
BFGS:    1 15:46:41        6.386203       28.5218
BFGS:    2 15:46:41       -0.941350        5.7667
BFGS:    3 15:46:41       -2.340619        3.2191
BFGS:    4 15:46:41       -3.134867        1.3860
BFGS:    5 15:46:41       -3.380279        0.6383
BFGS:    6 15:46:41       -3.436260        0.3468
BFGS:    7 15:46:41       -3.447001        0.3234
BFGS:    8 15:46:41       -3.453173        0.3082
BFGS:    9 15:46:41       -3.463316        0.2564
BFGS:   10 15:46:41       -3.472444        0.1546
BFGS:   11 15:46:41       -3.476826        0.1852
BFGS:   12 15:46:41       -3.479750        0.2054
BFGS:   13 15:46:41       -3.481762        0.1906
BFGS:   14 15:46:41       -3.486330        0.1983
BFGS:   15 15:46:41       -3.493969        0.3182
BFGS:   16 15:46:41       -3.506151        0.5186
